PROVIDER_ID,PROVIDER_NAME,STATE,MONTH,TOTAL_PATIENTS,NUMBER_OF_CERTIFIED_BEDS,OCCUPANCY_RATE_PCT
165424,BETHANY LIFE,IA,1970-08,120,142,84.51
165425,"ACCURA HEALTHCARE OF CHEROKEE, LLC",IA,1970-08,39,46,84.78
165426,ASPIRE OF PERRY,IA,1970-08,32,46,69.57
165427,NEWTON HEALTH CARE CENTER,IA,1970-08,53,70,75.71
165428,CAREAGE HILLS REHABILITATION AND HEALTHCARE,IA,1970-08,37,44,84.09
165431,TITONKA CARE CENTER,IA,1970-08,12,37,32.43
165432,LUTHERAN LIVING SENIOR CAMPUS,IA,1970-08,137,155,88.39
165433,FAITH LUTHERAN HOME,IA,1970-08,43,50,86.00
165434,"ACCURA HEALTHCARE OF OGDEN, LLC",IA,1970-08,33,46,71.74
165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,1970-08,40,46,86.96
165436,IVY AT DAVENPORT,IA,1970-08,57,75,76.00
165437,MAPLE CREST MANOR,IA,1970-08,44,46,95.65
165438,STACYVILLE COMMUNITY NURSING HOME,IA,1970-08,24,34,70.59
165439,OAKVIEW NURSING AND REHABILITATION,IA,1970-08,51,60,85.00
165440,WINSLOW HOUSE CARE CENTER,IA,1970-08,47,50,94.00
165441,SUNNY VIEW CARE CENTER,IA,1970-08,75,94,79.79
165442,WOODLAND TERRACE,IA,1970-08,85,100,85.00
165443,GRAND JI VANTE,IA,1970-08,32,64,50.00
165444,WEST BEND HEALTH AND REHABILITATION,IA,1970-08,42,45,93.33
165445,ASPIRE OF LAKE PARK,IA,1970-08,26,46,56.52
165446,WESTBROOK ACRES,IA,1970-08,42,54,77.78
165448,BISHOP DRUMM RETIREMENT CENTER,IA,1970-08,116,150,77.33
165449,SPENCER POST ACUTE REHABILITATION CENTER,IA,1970-08,53,82,64.63
165450,PREMIER ESTATES OF TOLEDO,IA,1970-08,42,75,56.00
165451,ACCURA HEALTHCARE OF MARSHALLTOWN,IA,1970-08,50,84,59.52
165452,WAPELLO SPECIALTY CARE,IA,1970-08,35,46,76.09
165453,ASPIRE OF WASHINGTON,IA,1970-08,27,90,30.00
165455,ACCURA HEALTHCARE OF CARROLL,IA,1970-08,54,70,77.14
165456,ENGLISH VALLEY NURSING CARE CENTER,IA,1970-08,35,44,79.55
165458,ASPIRE OF SUTHERLAND,IA,1970-08,20,35,57.14
165460,KAREN ACRES CARE CENTER,IA,1970-08,30,35,85.71
165462,SUNNY HILL CARE CENTER,IA,1970-08,49,57,85.96
165463,CRESTVIEW NURSING & REHAB,IA,1970-08,58,70,82.86
165465,NEWALDAYA LIFESCAPES,IA,1970-08,107,112,95.54
165466,RISEN SON CHRISTIAN VILLAGE,IA,1970-08,25,102,24.51
165467,"KANAWHA COMMUNITY HOME, INC.",IA,1970-08,20,26,76.92
165468,EASTERN STAR MASONIC HOME,IA,1970-08,76,76,100.00
165470,PLEASANTVIEW HOME,IA,1970-08,55,70,78.57
165471,STONEHILL CARE CENTER,IA,1970-08,154,185,83.24
165472,SCENIC MANOR,IA,1970-08,64,77,83.12
165473,SUNRISE RETIREMENT COMMUNITY,IA,1970-08,66,74,89.19
165474,THE AMBASSADOR SIDNEY INC,IA,1970-08,44,46,95.65
165475,WELLINGTON PLACE,IA,1970-08,40,56,71.43
165476,COLONIAL MANORS OF COLUMBUS COMMUNITY,IA,1970-08,27,39,69.23
165478,ARBOR COURT,IA,1970-08,59,62,95.16
165479,CALVIN COMMUNITY,IA,1970-08,49,59,83.05
165480,ST FRANCIS MANOR,IA,1970-08,54,78,69.23
165481,MAYFLOWER HOME,IA,1970-08,27,40,67.50
165482,UNITED PRESBYTERIAN HOME,IA,1970-08,45,59,76.27
165483,HALCYON HOUSE,IA,1970-08,50,54,92.59
165484,ST LUKE LUTHERAN NURSING HOME,IA,1970-08,68,79,86.08
165485,LUTHERAN RETIREMENT HOME,IA,1970-08,37,46,80.43
165486,RUTHVEN COMMUNITY CARE CENTER,IA,1970-08,37,46,80.43
165487,WESLEY ON GRAND,IA,1970-08,71,80,88.75
165488,TWILIGHT ACRES,IA,1970-08,24,39,61.54
165490,ACCURA HEALTHCARE OF CRESCO,IA,1970-08,28,46,60.87
165491,EVANS SENIOR LIVING COMMUNITY,IA,1970-08,35,46,76.09
165492,LAKESIDE LUTHERAN HOME,IA,1970-08,40,55,72.73
165494,TRIPOLI NURSING & REHAB,IA,1970-08,27,28,96.43
165495,CLARKSVILLE SKILLED NURSING & REHAB CENTER,IA,1970-08,37,42,88.10
165498,WESTHAVEN COMMUNITY,IA,1970-08,54,100,54.00
165499,BLACKHAWK LIFE CARE CENTER,IA,1970-08,28,45,62.22
165500,ROTARY SENIOR LIVING,IA,1970-08,37,46,80.43
165501,COMMUNITY CARE CENTER,IA,1970-08,54,65,83.08
165502,HILLCREST HOME,IA,1970-08,47,61,77.05
165503,GOOD NEIGHBOR HOME,IA,1970-08,100,112,89.29
165504,ALGONA MANOR CARE CENTER,IA,1970-08,33,46,71.74
165507,VALLEY VIEW VILLAGE,IA,1970-08,75,79,94.94
165508,"MARTIN HEALTH CENTER, INC",IA,1970-08,47,50,94.00
165509,THE ALVERNO HEALTH CARE FACILITY,IA,1970-08,88,84,104.76
165510,DAVENPORT LUTHERAN HOME,IA,1970-08,73,98,74.49
165511,LINN MANOR CARE CENTER,IA,1970-08,34,38,89.47
165513,LUTHER MANOR COMMUNITIES,IA,1970-08,94,103,91.26
165514,RAMSEY VILLAGE,IA,1970-08,65,78,83.33
165516,JACKSON RIDGE HEALTHCARE CENTER,IA,1970-08,51,75,68.00
165522,PARKVIEW MANOR CARE CENTER,IA,1970-08,28,28,100.00
165523,ASPIRE OF ESTHERVILLE,IA,1970-08,27,60,45.00
165524,BETHANY LUTHERAN HOME,IA,1970-08,83,121,68.60
165525,THE NEW HOMESTEAD CARE CENTER,IA,1970-08,48,58,82.76
165528,ACCURA HEALTHCARE OF SPIRIT LAKE,IA,1970-08,66,85,77.65
165529,ACCURA HEALTHCARE OF SHENANDOAH,IA,1970-08,41,45,91.11
165530,GLEN HAVEN VILLAGE,IA,1970-08,66,69,95.65
165531,GARDEN VIEW CARE CENTER,IA,1970-08,39,90,43.33
165532,"GRACEWELL, AN EVENTIDE COMMUNITY",IA,1970-08,65,84,77.38
165535,"ACCURA HEALTHCARE OF AURELIA, LLC",IA,1970-08,28,44,63.64
165536,I O O F HOME AND COMMUNITY THERAPY CENTER,IA,1970-08,67,88,76.14
165537,HIAWATHA CARE CENTER,IA,1970-08,104,109,95.41
165538,PRAIRIE RIDGE CARE CENTER,IA,1970-08,85,95,89.47
165539,MARIAN HOME,IA,1970-08,76,90,84.44
165541,RICEVILLE FAMILY CARE AND THERAPY CENTER,IA,1970-08,26,37,70.27
165542,METH-WICK HEALTH CENTER,IA,1970-08,65,69,94.20
165543,WESLEY PARK CENTRE,IA,1970-08,66,66,100.00
165545,WINDMILL MANOR,IA,1970-08,90,120,75.00
165546,TABOR MANOR CARE CENTER,IA,1970-08,41,46,89.13
165547,PARKVIEW HOME,IA,1970-08,31,34,91.18
165548,ARBOR SPRINGS OF WEST DES MOINES L L C,IA,1970-08,51,56,91.07
165549,VISTA WOODS CARE CENTER,IA,1970-08,57,60,95.00
165550,SOLON NURSING CARE CENTER,IA,1970-08,65,96,67.71
165552,THE VINTON LUTHERAN HOME,IA,1970-08,50,61,81.97
165553,THE VISTAS AT BETTENDORF,IA,1970-08,68,79,86.08
165554,COUNTRY VIEW MANOR INC,IA,1970-08,34,46,73.91
165555,ADEL ACRES,IA,1970-08,42,50,84.00
165556,SUNNYCREST MANOR,IA,1970-08,63,77,81.82
165557,DEERFIELD HEALTH CARE CENTER,IA,1970-08,27,30,90.00
165559,ENNOBLE NURSING AND REHAB,IA,1970-08,59,85,69.41
165561,HERITAGE HOUSE,IA,1970-08,54,61,88.52
165565,HAWKEYE CARE CENTER DUBUQUE,IA,1970-08,65,80,81.25
165566,"HIGHLAND RIDGE CARE CENTER, LLC",IA,1970-08,55,59,93.22
165567,WEST RIDGE CARE CENTER,IA,1970-08,47,60,78.33
165568,ACCURA HEALTHCARE OF CASCADE LLC,IA,1970-08,38,46,82.61
165569,WEST POINT CARE CENTER INC,IA,1970-08,30,46,65.22
165570,CRYSTAL HEIGHTS CARE CENTER,IA,1970-08,60,72,83.33
165574,PRAIRIE VIEW HOME,IA,1970-08,41,55,74.55
165575,HARMONY UTICA RIDGE,IA,1970-08,90,120,75.00
165576,OSSIAN SENIOR HOSPICE,IA,1970-08,40,46,86.96
165577,GREEN HILLS HEALTH CARE CENTER,IA,1970-08,47,56,83.93
165578,PREMIER ESTATES OF MUSCATINE,IA,1970-08,59,100,59.00
165579,MAQUOKETA CARE CENTER,IA,1970-08,31,46,67.39
165580,URBANDALE HEALTH CARE CENTER,IA,1970-08,88,115,76.52
165583,INDEPENDENCE VILLAGE OF WAUKEE,IA,1970-08,36,48,75.00
165584,BETHANY HOME,IA,1970-08,66,66,100.00
165585,ASPIRE OF MUSCATINE,IA,1970-08,36,46,78.26
165586,TIMELY MISSION NURSING HOME,IA,1970-08,26,42,61.90
165587,NORTHBROOK HEALTHCARE AND REHABILITATION CENTER,IA,1970-08,77,130,59.23
165589,OSKALOOSA CARE CENTER,IA,1970-08,82,83,98.80
165590,CLARENCE NURSING HOME,IA,1970-08,45,46,97.83
165591,SPURGEON MANOR,IA,1970-08,50,55,90.91
165592,SAVANNAH HEIGHTS,IA,1970-08,30,50,60.00
165593,SCOTTISH RITE PARK INC,IA,1970-08,25,51,49.02
165594,BROOKLYN COMMUNITY ESTATES,IA,1970-08,47,50,94.00
165595,"AKRON  CARE CENTER, INC",IA,1970-08,43,45,95.56
165597,"EDGEWATER, A WESLEYLIFE COMMUNITY",IA,1970-08,35,40,87.50
165599,CEDAR MANOR NURSING HOME,IA,1970-08,49,60,81.67
165601,HARMONY WEST DES MOINES,IA,1970-08,95,113,84.07
165602,PRESTIGE CARE CENTER OF FAIRFIELD,IA,1970-08,62,73,84.93
165603,DENVER SUNSET HOME,IA,1970-08,30,31,96.77
165604,KEYSTONE NURSING CARE CENTER INC,IA,1970-08,41,55,74.55
165605,KENNYBROOK VILLAGE,IA,1970-08,37,40,92.50
165606,PERRY LUTHERAN HOME,IA,1970-08,60,79,75.95
165607,THE COTTAGES,IA,1970-08,92,100,92.00
165609,NEWTON VILLAGE HEALTH CARE CENTER,IA,1970-08,23,24,95.83
165610,PRAIRIE VISTA VILLAGE,IA,1970-08,42,46,91.30
165611,WILTON RETIREMENT COMMUNITY,IA,1970-08,32,34,94.12
165612,TRINITY CENTER AT LUTHER PARK,IA,1970-08,98,120,81.67
165613,NORTHRIDGE VILLAGE,IA,1970-08,35,38,92.11
165614,ROSE HAVEN NURSING HOME,IA,1970-08,48,58,82.76
165615,PIONEER VALLEY LIVING AND REHAB,IA,1970-08,28,66,42.42
165616,THE BRIDGES AT ANKENY,IA,1970-08,95,100,95.00
165617,REHABILITATION CENTER OF LISBON,IA,1970-08,62,64,96.88
165618,GRAND MEADOWS,IA,1970-08,33,32,103.13
165619,FIELDSTONE OF DEWITT,IA,1970-08,65,70,92.86
165620,MERCYONE SIOUXLAND MEDICAL CENTER,IA,1970-08,8,20,40.00
165621,THE GARDENS OF CEDAR RAPIDS,IA,1970-08,37,40,92.50
165622,THE SUITES AT WESTERN HOME COMMUNITIES,IA,1970-08,71,92,77.17
165623,CREEKSIDE,IA,1970-08,40,55,72.73
165624,"BRIO OF JOHNSTON, LLC",IA,1970-08,34,36,94.44
165625,TERRACE GLEN VILLAGE,IA,1970-08,38,40,95.00
165626,OAKVIEW NURSING & REHABLITATION - MARION,IA,1970-08,37,40,92.50
165790,CEDAR RIDGE VILLAGE,IA,1970-08,35,40,87.50
165791,WALNUT RIDGE,IA,1970-08,34,60,56.67
165792,MOUNT CARMEL BLUFFS,IA,1970-08,51,60,85.00
165793,THE SUMMIT OF BETTENDORF,IA,1970-08,39,40,97.50
165795,PERRY LUTHERAN HOMES EDEN ACRES CAMPUS,IA,1970-08,47,57,82.46
165796,ST ANTHONY NURSING HOME,IA,1970-08,77,79,97.47
165797,SOUTHEAST IOWA HEALTHCARE CENTER,IA,1970-08,47,55,85.45
16A001,CHILDSERVE HABILITATION CENTER,IA,1970-08,70,74,94.59
16A002,IOWA VETERANS HOME,IA,1970-08,342,702,48.72
16E016,"VIRGINIA GAY NURSING & REHAB, LLC",IA,1970-08,36,40,90.00
16E050,BUCHANAN COUNTY HEALTH CENTER,IA,1970-08,37,39,94.87
16E170,FRANKLIN GENERAL HOSPITAL,IA,1970-08,27,52,51.92
16E263,SANFORD SENIOR CARE SHELDON,IA,1970-08,51,70,72.86
16E277,STORY MEDICAL SENIOR CARE,IA,1970-08,51,60,85.00
16E637,HEGG MEMORIAL HEALTH CENTER,IA,1970-08,51,60,85.00
16E638,MERCYONE DYERSVILLE SENIOR CARE,IA,1970-08,35,40,87.50
16E668,PALO ALTO COUNTY HOSPITAL,IA,1970-08,22,22,100.00
16E718,HUMBOLDT COUNTY MEMORIAL HOSPI,IA,1970-08,22,28,78.57
16F001,DAVIS CENTER,IA,1970-08,22,32,68.75
175008,MEDICALODGES WICHITA,KS,1970-08,49,55,89.09
175044,BREWSTER HEALTH CENTER,KS,1970-08,73,97,75.26
175070,MEDICALODGES PITTSBURG,KS,1970-08,28,45,62.22
175078,LEGACY AT COLLEGE HILL,KS,1970-08,69,75,92.00
175100,"VIA CHRISTI VILLAGE MANHATTAN, INC",KS,1970-08,83,93,89.25
175113,LEGACY ON 10TH AVENUE,KS,1970-08,52,60,86.67
175114,DIVERSICARE OF HUTCHINSON,KS,1970-08,64,73,87.67
175115,VILLA ST FRANCIS CATHOLIC CARE CENTER INC,KS,1970-08,114,170,67.06
175122,DELMAR GARDENS OF LENEXA,KS,1970-08,154,222,69.37
175123,MERRIAM GARDENS HEALTHCARE & REHABILITATION,KS,1970-08,78,120,65.00
175124,"LAKEPOINT EL DORADO, LLC",KS,1970-08,50,60,83.33
175126,VALLEY VIEW SENIOR LIFE,KS,1970-08,68,100,68.00
175127,LEGACY AT SALINA,KS,1970-08,41,45,91.11
175130,MEADOWBROOK REHABILITATION HOSPITAL,KS,1970-08,103,42,245.24
175133,DIVERSICARE OF HAYSVILLE,KS,1970-08,84,119,70.59
175135,MEDICALODGES POST ACUTE CARE CENTER,KS,1970-08,31,65,47.69
175141,MEDICALODGES ATCHISON,KS,1970-08,35,60,58.33
175145,BROOKSIDE RETIREMENT COMMUNITY,KS,1970-08,48,65,73.85
175151,LAWRENCE MEMORIAL HOSPITAL SNF,KS,1970-08,8,17,47.06
175154,LEXINGTON PARK NURSING & POST ACUTE CENTER,KS,1970-08,78,90,86.67
175157,LIFE CARE CENTER OF ANDOVER,KS,1970-08,91,154,59.09
175158,GARDEN TERRACE AT OVERLAND PARK,KS,1970-08,157,163,96.32
175159,PROVIDENCE PLACE,KS,1970-08,44,45,97.78
175162,MEDICALODGES LEAVENWORTH,KS,1970-08,33,45,73.33
175163,SOUTHWEST MEDICAL CENTER SNF,KS,1970-08,5,18,27.78
175165,ROLLING HILLS HEALTH CENTER,KS,1970-08,41,70,58.57
175168,EXCEL HEALTHCARE AND REHAB WICHITA,KS,1970-08,97,118,82.20
175171,MCCRITE PLAZA HEALTH CENTER,KS,1970-08,59,80,73.75
175172,EXCEL HEALTHCARE AND REHAB TOPEKA,KS,1970-08,94,120,78.33
175174,MEADOWLARK HILLS,KS,1970-08,117,134,87.31
175175,GARDEN VALLEY RETIREMENT VILLAGE,KS,1970-08,55,60,91.67
175180,EXCEL HEALTHCARE AND REHAB OVERLAND PARK,KS,1970-08,88,140,62.86
175181,LARKSFIELD PLACE,KS,1970-08,72,83,86.75
175182,DELMAR GARDENS OF OVERLAND PARK,KS,1970-08,83,120,69.17
175183,VILLA ST JOSEPH,KS,1970-08,83,102,81.37
175184,PINNACLE PARK NURSING & REHAB CENTER,KS,1970-08,56,60,93.33
175185,SMOKY HILL REHABILITATION CENTER,KS,1970-08,73,90,81.11
175187,PRAIRIE RIDGE HEALTH & REHABILITATION,KS,1970-08,85,102,83.33
175191,STONEYBROOK RETIREMENT COMMUNITY,KS,1970-08,35,60,58.33
175200,KENWOOD VIEW HEALTHCARE AND REHABILITATION CENTER,KS,1970-08,70,82,85.37
175201,DOWNS CARE AND REHAB,KS,1970-08,40,45,88.89
175202,"COLBY OPERATOR, LLC",KS,1970-08,37,40,92.50
175205,WILSON CARE AND REHAB,KS,1970-08,38,40,95.00
175207,SUNPORCH OF DODGE CITY,KS,1970-08,34,45,75.56
175208,PITTSBURG CARE AND REHAB,KS,1970-08,49,86,56.98
175210,GOOD SAMARITAN SOCIETY - PARSONS,KS,1970-08,41,45,91.11
175214,DIVERSICARE OF CHANUTE,KS,1970-08,41,77,53.25
175215,TONGANOXIE TERRACE,KS,1970-08,84,90,93.33
175216,WATHENA HEALTHCARE & REHABILITATION CENTER,KS,1970-08,37,60,61.67
175218,WESTVIEW OF DERBY REHABILITATION & HEALTH CARE CEN,KS,1970-08,62,60,103.33
175219,KAW RIVER CARE AND REHAB,KS,1970-08,32,45,71.11
175220,"ONAGA OPERATOR, LLC",KS,1970-08,26,45,57.78
175221,ADVENA LIVING AT FOUNTAINVIEW,KS,1970-08,40,56,71.43
175223,CHASE COUNTY CARE AND REHAB,KS,1970-08,31,45,68.89
175224,MORAN MANOR,KS,1970-08,35,45,77.78
175226,MEDICALODGES IOLA,KS,1970-08,41,45,91.11
175228,LANSING CARE AND REHAB,KS,1970-08,50,58,86.21
175229,PARKWAY OPERATOR LLC,KS,1970-08,40,45,88.89
175231,GOOD SAMARITAN SOCIETY - ELLSWORTH VILLAGE,KS,1970-08,36,43,83.72
175232,PLEASANT VALLEY MANOR,KS,1970-08,39,60,65.00
175233,GALENA NURSING & REHAB CENTER,KS,1970-08,40,45,88.89
175235,DIVERSICARE OF LARNED,KS,1970-08,46,80,57.50
175236,"HUTCHINSON OPERATOR, LLC",KS,1970-08,42,45,93.33
175238,LOUISBURG HEALTHCARE & REHAB CENTER,KS,1970-08,37,60,61.67
175239,DIVERSICARE OF COUNCIL GROVE,KS,1970-08,41,72,56.94
175240,KPC PROMISE SKILLED NURSING FACILITY OF OVERLAND,KS,1970-08,24,44,54.55
175241,SABETHA MANOR,KS,1970-08,26,40,65.00
175242,LAKEVIEW VILLAGE,KS,1970-08,115,120,95.83
175244,MEMORIAL HOSPITAL LTCU (VILLAGE MANOR),KS,1970-08,74,75,98.67
175245,EDWARDSVILLE CARE AND REHAB,KS,1970-08,93,102,91.18
175246,BELLEVILLE HEALTHCARE AND REHABILITATION CENTER,KS,1970-08,43,62,69.35
175249,HERITAGE HEALTH CARE CENTER,KS,1970-08,55,60,91.67
175250,WELLSVILLE MANOR,KS,1970-08,50,51,98.04
175253,ROLLING HILLS HEALTH AND REHAB,KS,1970-08,70,85,82.35
175254,DIVERSICARE OF SEDGWICK,KS,1970-08,36,62,58.06
175255,PLAZA WEST HEALTHCARE AND REHAB,KS,1970-08,126,151,83.44
175256,OSAGE NURSING & REHABILITATION CENTER,KS,1970-08,42,45,93.33
175257,SHARON LANE HEALTH AND REHABILITATION,KS,1970-08,52,78,66.67
175258,MEDICALODGES FORT SCOTT,KS,1970-08,34,45,75.56
175260,GOOD SAMARITAN SOCIETY - HUTCHINSON VILLAGE,KS,1970-08,56,65,86.15
175263,GOOD SAMARITAN SOCIETY - OLATHE,KS,1970-08,115,140,82.14
175264,MEDICALODGES COLUMBUS,KS,1970-08,32,45,71.11
175267,SHAWNEE GARDENS HEALTHCARE & REHAB CENTER,KS,1970-08,119,130,91.54
175272,WAKEFIELD CARE AND REHAB,KS,1970-08,43,45,95.56
175273,LINCOLN CARE AND REHAB,KS,1970-08,41,45,91.11
175274,MERIDIAN REHABILITATION AND HEALTH CARE CENTER,KS,1970-08,96,106,90.57
175275,MEDICALODGES KINSLEY,KS,1970-08,25,42,59.52
175276,NORTH POINT SKILLED NURSING CENTER,KS,1970-08,40,45,88.89
175280,FLINT HILLS CARE AND REHABILITATION CENTER,KS,1970-08,42,50,84.00
175281,LIFE CARE CENTER OF KANSAS CITY,KS,1970-08,65,82,79.27
175282,MINNEAPOLIS HEALTHCARE AND REHABILITATION CENTER,KS,1970-08,43,45,95.56
175286,WHEATLAND NURSING & REHABILITATION CENTER,KS,1970-08,38,45,84.44
175287,EUREKA NURSING CENTER,KS,1970-08,46,65,70.77
175290,MEDICALODGES COFFEYVILLE ON MIDLAND,KS,1970-08,79,100,79.00
175291,AZRIA HEALTH GREAT BEND,KS,1970-08,60,85,70.59
175294,MEDICALODGES GODDARD,KS,1970-08,46,60,76.67
175295,SMITH CENTER HEALTH AND REHAB,KS,1970-08,41,45,91.11
175297,TOPEKA PRESBYTERIAN MANOR,KS,1970-08,62,68,91.18
175298,RIVERBEND POST ACUTE REHABILITATION,KS,1970-08,112,131,85.50
175299,STERLING VILLAGE,KS,1970-08,38,45,84.44
175300,SALINA PRESBYTERIAN MANOR,KS,1970-08,56,60,93.33
175301,WICHITA PRESBYTERIAN MANOR,KS,1970-08,43,50,86.00
175302,NEWTON PRESBYTERIAN MANOR,KS,1970-08,59,60,98.33
175303,PARSONS PRESBYTERIAN MANOR,KS,1970-08,25,43,58.14
175304,EMPORIA PRESBYTERIAN MANOR,KS,1970-08,44,60,73.33
175305,LAWRENCE PRESBYTERIAN MANOR,KS,1970-08,35,40,87.50
175306,MANOR OF THE PLAINS,KS,1970-08,32,50,64.00
175309,ARKANSAS CITY PRESBYTERIAN MANOR,KS,1970-08,47,60,78.33
175310,CLAY CENTER PRESBYTERIAN MANOR,KS,1970-08,28,30,93.33
175313,MEDICALODGES ARKANSAS CITY,KS,1970-08,32,45,71.11
175315,PRATT HEALTH AND REHAB,KS,1970-08,39,45,86.67
175317,NEODESHA CARE AND REHAB,KS,1970-08,30,45,66.67
175322,GOOD SAMARITAN SOCIETY - HAYS,KS,1970-08,44,45,97.78
175323,ANEW HEALTHCARE,KS,1970-08,28,45,62.22
175324,EL DORADO CARE AND REHAB,KS,1970-08,34,50,68.00
175327,WINFIELD SENIOR LIVING COMMUNITY,KS,1970-08,51,56,91.07
175328,GOOD SAMARITAN SOCIETY - ELLIS,KS,1970-08,35,45,77.78
175332,ROCK CREEK OF OTTAWA,KS,1970-08,68,75,90.67
175333,HERITAGE GARDENS HEALTH AND REHABILITATION CENTER,KS,1970-08,51,60,85.00
175334,GOOD SAMARITAN SOCIETY - LIBERAL,KS,1970-08,39,45,86.67
175335,ADVENA LIVING OF CHERRYVALE,KS,1970-08,31,45,68.89
175337,BOTKIN CARE AND REHAB,KS,1970-08,42,45,93.33
175338,"BALDWIN HEALTHCARE & REHAB CENTER, LLC",KS,1970-08,52,60,86.67
175340,THE GARDENS AT ALDERSGATE,KS,1970-08,147,175,84.00
175343,CLARIDGE COURT,KS,1970-08,39,45,86.67
175344,SANDPIPER HEALTHCARE & REHABILITATION CENTER,KS,1970-08,77,134,57.46
175347,CHEYENNE COUNTY VILLAGE INC,KS,1970-08,27,30,90.00
175348,HILLTOP LODGE HEALTH AND REHABILITATION CENTER,KS,1970-08,62,90,68.89
175350,CAMBRIDGE PLACE,KS,1970-08,76,91,83.52
175351,ADVENA LIVING OF CLAY CENTER,KS,1970-08,23,40,57.50
175353,"ARMA OPERATOR, LLC",KS,1970-08,44,45,97.78
175355,EVERGREEN COMMUNITY OF JOHNSON COUNTY,KS,1970-08,78,86,90.70
175356,GOOD SAMARITAN SOCIETY - DECATUR COUNTY,KS,1970-08,27,45,60.00
175357,WELLINGTON HEALTH AND REHAB,KS,1970-08,40,44,90.91
175359,GOOD SAMARITAN SOCIETY - VALLEY VISTA,KS,1970-08,37,45,82.22
175361,TOPSIDE MANOR INC,KS,1970-08,40,45,88.89
175363,MEDICALODGES FRONTENAC,KS,1970-08,34,45,75.56
175366,GOOD SAMARITAN SOCIETY - ATWOOD,KS,1970-08,28,40,70.00
175369,LOCUST GROVE VILLAGE,KS,1970-08,35,38,92.11
175373,LIFE CARE CENTER OF BURLINGTON,KS,1970-08,66,77,85.71
175374,EASTRIDGE,KS,1970-08,15,28,53.57
175376,APOSTOLIC CHRISTIAN HOME,KS,1970-08,60,86,69.77
175377,TRINITY MANOR,KS,1970-08,37,52,71.15
175379,MENNONITE FRIENDSHIP COMMUNITIES INC,KS,1970-08,64,100,64.00
175380,THE CEDARS,KS,1970-08,29,54,53.70
175383,WESLEY TOWERS INC,KS,1970-08,44,52,84.62
175385,PARAMOUNT COMMUNITY LIVING AND REHAB INC,KS,1970-08,95,101,94.06
175386,SCHOWALTER VILLA,KS,1970-08,95,105,90.48
175387,PARKSIDE HOMES,KS,1970-08,36,57,63.16
175389,"YATES OPERATOR, LLC",KS,1970-08,33,45,73.33
175397,ROSSVILLE HEALTHCARE & REHAB CENTER,KS,1970-08,69,81,85.19
175399,CHENEY GOLDEN AGE HOME,KS,1970-08,37,40,92.50
175401,BONNER SPRINGS NURSING & REHAB CENTER,KS,1970-08,31,45,68.89
175402,BETHEL HEALTH CARE CENTER,KS,1970-08,58,64,90.63
175403,BETHESDA HOME,KS,1970-08,25,55,45.45
175404,BUHLER SUNSHINE HOME,KS,1970-08,48,55,87.27
175406,PLEASANT VIEW HOME,KS,1970-08,73,122,59.84
175407,LIFE CARE CENTER OF WICHITA,KS,1970-08,107,120,89.17
175409,PARKVIEW HEALTH AND REHABILITATION CENTER,KS,1970-08,44,58,75.86
175410,"CATHOLIC CARE CENTER, INC",KS,1970-08,103,119,86.55
175411,ANEW HEALTHCARE EASTON,KS,1970-08,33,45,73.33
175413,MEDICALODGES PAOLA,KS,1970-08,65,70,92.86
175414,PINE VILLAGE,KS,1970-08,74,74,100.00
175415,ELMHAVEN EAST,KS,1970-08,39,45,86.67
175417,FRANKFORT COMMUNITY CARE HOME,KS,1970-08,32,40,80.00
175418,PROVIDENCE LIVING CENTER,KS,1970-08,71,78,91.03
175419,LINCOLN PARK MANOR INC,KS,1970-08,34,36,94.44
175422,SUNSET HOME INC,KS,1970-08,38,45,84.44
175423,HOLIDAY RESORT OF SALINA,KS,1970-08,43,60,71.67
175424,"LAKEPOINT AUGUSTA, LLC",KS,1970-08,61,75,81.33
175425,SPRING HILL CARE AND REHAB,KS,1970-08,42,45,93.33
175426,CRESTVIEW NURSING & RESIDENTIAL LIVING,KS,1970-08,22,34,64.71
175433,PARKVIEW HEIGHTS NURSING AND REHABILITATION CENTER,KS,1970-08,34,45,75.56
175434,"OSWEGO OPERATOR, LLC",KS,1970-08,30,40,75.00
175437,"MCPHERSON OPERATOR, LLC",KS,1970-08,44,45,97.78
175439,LIFE CARE CENTER OF SENECA,KS,1970-08,43,63,68.25
175441,VILLAGE SHALOM INC,KS,1970-08,66,82,80.49
175444,RICHMOND HEALTHCARE & REHAB CENTER,KS,1970-08,47,60,78.33
175445,PIONEER RIDGE RETIREMENT COMMUNITY,KS,1970-08,52,76,68.42
175446,HALSTEAD HEALTH AND REHABILITATION CENTER,KS,1970-08,40,60,66.67
175448,ABERDEEN VILLAGE,KS,1970-08,52,60,86.67
175450,ANEW HEALTHCARE OXFORD,KS,1970-08,32,42,76.19
175451,WHEAT STATE MANOR,KS,1970-08,37,65,56.92
175452,ORCHARD GARDENS,KS,1970-08,68,80,85.00
175454,CLEARWATER NURSING & REHABILITATION CENTER,KS,1970-08,40,55,72.73
175455,ESKRIDGE CARE AND REHAB,KS,1970-08,57,60,95.00
175456,VILLA MARIA,KS,1970-08,52,64,81.25
175457,PEABODY HEALTH AND REHAB,KS,1970-08,33,45,73.33
175459,WHEATRIDGE PARK CARE CENTER,KS,1970-08,39,45,86.67
