PROVIDER_ID,PROVIDER_NAME,STATE,MONTH,PCT_OVERTIME_HOURS
115289,COMER HEALTH AND REHABILITATION,GA,1970-08,0
115290,"PLACE AT DEANS BRIDGE, THE",GA,1970-08,21.7
115291,HARBORVIEW HEALTH CENTER OF AUGUSTA,GA,1970-08,0
115293,RESORTS AT POOLER INC,GA,1970-08,0
115294,STEVENS PARK HEALTH AND REHABILITATION,GA,1970-08,0
115295,ZEBULON PARK HEALTH AND REHABILITATION,GA,1970-08,0
115296,LENBROOK,GA,1970-08,0
115298,FAIRBURN HEALTH CARE CENTER,GA,1970-08,83.04
115304,PRUITTHEALTH - LAFAYETTE,GA,1970-08,0
115308,"PLACE AT MARTINEZ, THE",GA,1970-08,10.7
115313,PRUITTHEALTH - BROOKHAVEN,GA,1970-08,0
115314,PRUITTHEALTH - AUSTELL,GA,1970-08,0
115319,FIFTH AVENUE HEALTH CARE,GA,1970-08,38.51
115321,WARRENTON HEALTH AND REHAB,GA,1970-08,0
115322,BRIARWOOD HEALTH CENTER BY HARBORVIEW,GA,1970-08,0
115324,BAINBRIDGE HEALTH AND REHAB,GA,1970-08,0
115325,PRUITTHEALTH - WASHINGTON,GA,1970-08,0
115326,PRUITTHEALTH - MAGNOLIA MANOR,GA,1970-08,0
115327,WILLOWWOOD HEALTHCARE AND REHABILITATION,GA,1970-08,87.87
115329,HARBORVIEW HEALTH SYSTEMS THOMASTON,GA,1970-08,0
115330,DELMAR GARDENS OF SMYRNA,GA,1970-08,14.18
115334,PRUITTHEALTH - AUGUSTA,GA,1970-08,0
115336,"PRUITTHEALTH - EVANS, LLC",GA,1970-08,0
115338,MIONA GERIATRIC & DEMENTIA CENTER,GA,1970-08,0
115339,PRUITTHEALTH - SAVANNAH,GA,1970-08,0
115340,CALHOUN HEALTH CARE CENTER,GA,1970-08,81.42
115341,RIDGEWOOD MANOR HEALTH AND REHABILITATION,GA,1970-08,2.75
115343,BERRIEN OAKS NURSING AND REHAB CENTER,GA,1970-08,17.31
115345,PRUITTHEALTH - TOCCOA,GA,1970-08,0
115346,BOLINGREEN HEALTH AND REHABILITATION,GA,1970-08,0
115347,LIFE CARE CENTER OF GWINNETT,GA,1970-08,0
115348,ETOWAH LANDING,GA,1970-08,6.56
115350,DELMAR GARDENS OF GWINNETT,GA,1970-08,27.49
115351,MUSCOGEE MANOR & REHABILITATION CTR,GA,1970-08,13.51
115353,RIVERSIDE HEALTH AND REHABILITATION,GA,1970-08,0
115354,LAGRANGE CARE CENTER LLC,GA,1970-08,3.16
115356,DUBLINAIR HEALTH & REHAB,GA,1970-08,0
115358,TREUTLEN COUNTY HEALTH AND REHABILITATION,GA,1970-08,0
115360,FAYETTEVILLE CENTER FOR NURSING & HEALING LLC,GA,1970-08,20.65
115361,MGHP-BRENTWOOD LLC,GA,1970-08,12.69
115362,MACON REHABILITATION AND HEALTHCARE,GA,1970-08,0
115363,HARBORVIEW ROME,GA,1970-08,4.15
115364,MONTEZUMA HEALTH AND REHABILITATION,GA,1970-08,0
115365,THOMSON HEALTH AND REHABILITATION,GA,1970-08,11.56
115368,CARROLLTON NURSING & REHAB CTR,GA,1970-08,0
115369,HERITAGE INN OF SANDERSVILLE HEALTH AND REHAB,GA,1970-08,0
115373,"PRUITTHEALTH - LAKEHAVEN, LLC",GA,1970-08,0
115375,RIVERSIDE HEALTH CARE CENTER,GA,1970-08,0
115376,SOUTHLAND HEALTHCARE AND REHAB CENTER,GA,1970-08,22.22
115377,"PRUITTHEALTH - VALDOSTA, LLC",GA,1970-08,0
115379,PRUITTHEALTH - MONROE,GA,1970-08,0
115381,"COTTAGES AT ROCKMART, THE",GA,1970-08,0
115382,SPARTA HEALTH AND REHABILITATION,GA,1970-08,0
115384,"OAKS - CARROLLTON SKILLED NURSING, THE",GA,1970-08,0
115385,"PRUITTHEALTH - CRESTWOOD, LLC",GA,1970-08,0
115387,OXLEY PARK HEALTH AND REHABILITATION,GA,1970-08,0
115391,PRUITTHEALTH - EASTSIDE,GA,1970-08,0
115393,"OAKS - SCENIC VIEW SKILLED NURSING, THE",GA,1970-08,0
115394,PRUITTHEALTH - PEAKE,GA,1970-08,0
115395,WINTHROP HEALTH AND REHABILITATION,GA,1970-08,0
115396,QUIET OAKS HEALTH CARE CENTER,GA,1970-08,0
115397,PROVIDENCE OF SPARTA HEALTH AND REHAB,GA,1970-08,
115401,PRUITTHEALTH - SPRING VALLEY,GA,1970-08,0
115403,QUINTON MEM HC & REHAB CENTER,GA,1970-08,14.74
115404,LUMBER CITY CARE CENTER LLC,GA,1970-08,5.33
115406,WRIGHTSVILLE MANOR HEALTH AND REHAB,GA,1970-08,12.15
115409,PRUITTHEALTH - FORT OGLETHORPE,GA,1970-08,0
115410,"OAKS - LIMESTONE, THE",GA,1970-08,0
115411,PLEASANT VIEW NURSING CENTER,GA,1970-08,5.52
115412,HARBORVIEW TIFTON,GA,1970-08,2.04
115414,HARBORVIEW HEALTH SYSTEMS JESUP,GA,1970-08,0
115418,PRUITTHEALTH - FORSYTH,GA,1970-08,0
115419,"OAKS - ATHENS SKILLED NURSING, THE",GA,1970-08,0
115421,WOODSTOCK NURSING & REHAB CTR,GA,1970-08,0
115422,ROSWELL NURSING & REHAB CENTER,GA,1970-08,2.13
115423,CHESTNUT RIDGE NSG & REHAB CTR,GA,1970-08,3.53
115424,LAKE CROSSING HEALTH CENTER PAC LLC,GA,1970-08,21.34
115427,THOMASVILLE CARE CENTER LLC,GA,1970-08,0
115428,OAKVIEW HEALTH AND REHABILITATION,GA,1970-08,0
115429,CORDELE HEALTH AND REHABILITATION,GA,1970-08,4.38
115430,SUMMERHILL ELDERLIVING HOME & CARE,GA,1970-08,0
115431,HARALSON NSG & REHAB CENTER,GA,1970-08,0
115435,HARTWELL HEALTH AND REHABILITATION,GA,1970-08,0
115436,CEDAR VALLEY NSG & REHAB CTR,GA,1970-08,0
115443,PINE KNOLL NURSING & REHAB CTR,GA,1970-08,0
115447,HERITAGE INN OF BARNESVILLE HEALTH AND REHAB,GA,1970-08,0
115449,HART CARE CENTER,GA,1970-08,28.06
115452,PRUITTHEALTH - SHEPHERD HILLS,GA,1970-08,0
115455,PRUITTHEALTH - TOOMSBORO,GA,1970-08,0
115457,MADISON HEALTH AND REHAB,GA,1970-08,0
115460,SOUTHLAND HEALTH AND REHABILITATION,GA,1970-08,0
115461,TOWNSEND PARK HEALTH AND REHABILITATION,GA,1970-08,0
115463,WESTBURY CENTER OF MCDONOUGH FOR NURSING & HEALING,GA,1970-08,0
115466,AUTUMN LANE HEALTH AND REHABILITATION,GA,1970-08,0
115467,UNIVERSITY NURSING & REHAB CTR,GA,1970-08,0
115468,PRUITTHEALTH - BLUE RIDGE,GA,1970-08,0
115469,WESTBURY CENTER OF CONYERS FOR NURSING AND HEALING,GA,1970-08,0
115471,HEART OF GEORGIA NURSING HOME,GA,1970-08,0
115473,TRADITIONS HEALTH AND REHABILITATION,GA,1970-08,0
115474,LYNN HAVEN HEALTH AND REHABILITATION,GA,1970-08,0
115477,CHAPLINWOOD NURSING HOME,GA,1970-08,0
115478,RIDGECREST REHAB & SKILLED NURSING CENTER,GA,1970-08,52.96
115479,BRYANT HEALTH AND REHABILITATION CENTER,GA,1970-08,21.75
115480,ARCHBOLD LIVING THOMASVILLE,GA,1970-08,0
115481,FOUR COUNTY HEALTH AND REHABILITATION,GA,1970-08,0
115482,EAST LAKE ARBOR,GA,1970-08,81.4
115483,DAWSON HEALTH AND REHABILITATION,GA,1970-08,0
115484,PROVIDENCE HEALTHCARE,GA,1970-08,0
115487,NEW HORIZONS LIMESTONE,GA,1970-08,0
115488,GREENE POINT HEALTH AND REHABILITATION,GA,1970-08,0
115490,PRESBYTERIAN VILLAGE,GA,1970-08,0
115491,PRUITTHEALTH - ASHBURN,GA,1970-08,0
115492,NHC HEALTHCARE FT OGLETHORPE,GA,1970-08,0
115494,MCRAE MANOR NURSING HOME,GA,1970-08,0
115495,"PREMIER ESTATES OF DUBLIN, LLC",GA,1970-08,0
115496,LEGACY HEALTH AND REHABILITATION,GA,1970-08,10.87
115498,"PRESBYTERIAN HOME, QUITMAN, IN",GA,1970-08,2.35
115501,HARBORVIEW THOMASVILLE,GA,1970-08,0
115502,GRANDVIEW HEALTH CARE CENTER,GA,1970-08,58.43
115503,JESUP HEALTH AND REHAB,GA,1970-08,0
115504,SANDY SPRINGS CENTER FOR NURSING AND HEALING LLC,GA,1970-08,3.66
115505,PRUITTHEALTH - MOULTRIE,GA,1970-08,0
115506,PRUITTHEALTH - FAIRBURN,GA,1970-08,0
115507,TAYLOR COUNTY HEALTH AND REHABILITATION,GA,1970-08,0
115508,CHEROKEE CENTER FOR NURSING AND HEALING LLC,GA,1970-08,0
115509,PRUITTHEALTH - ATHENS HERITAGE,GA,1970-08,0
115512,PRUITTHEALTH - WEST ATLANTA,GA,1970-08,0
115513,TWIN OAKS CONVALESCENT CENTER,GA,1970-08,11.68
115515,ROSS MEMORIAL HEALTH CARE CTR,GA,1970-08,2.18
115516,PRUITTHEALTH - LILBURN,GA,1970-08,0
115520,SEARS MANOR NURSING HOME,GA,1970-08,0
115521,"A.G. RHODES HOME, INC - COBB",GA,1970-08,10.41
115522,ORCHARD HEALTH AND REHABILITATION,GA,1970-08,0
115523,ROBERTA HEALTH AND REHAB,GA,1970-08,0
115525,CRESTVIEW HEALTH & REHAB CTR,GA,1970-08,16.57
115528,AVALON HEALTH AND REHABILITATION,GA,1970-08,0
115529,PRUITTHEALTH - GRIFFIN,GA,1970-08,0
115531,PRUITTHEALTH - VIRGINIA PARK,GA,1970-08,0
115532,SOCIAL CIRCLE NSG & REHAB CTR,GA,1970-08,0
115533,PRUITTHEALTH - SWAINSBORO,GA,1970-08,0
115534,AZALEALAND NURSING HOME,GA,1970-08,3.05
115535,LAKE CITY NURSING AND REHABILITATION CENTER LLC,GA,1970-08,0
115536,WINDER CENTER FOR NURSING AND HEALING,GA,1970-08,0
115537,SPALDING POST ACUTE LLC,GA,1970-08,16.58
115538,POWDER SPRINGS CENTER FOR NURSING & HEALING,GA,1970-08,4.05
115539,ARROWHEAD HEALTH AND REHAB,GA,1970-08,0
115540,TWIN VIEW HEALTH AND REHAB,GA,1970-08,0
115541,CROSSVIEW CARE CENTER,GA,1970-08,7.46
115542,SADIE G. MAYS HEALTH & REHABILITATION CENTER,GA,1970-08,64.76
115543,MAPLE RIDGE HEALTH CARE CENTER,GA,1970-08,45.48
115544,PINE VIEW NURSING AND REHAB  CENTER,GA,1970-08,3.73
115545,JONESBORO NURSING AND REHABILITATION CENTER,GA,1970-08,0
115547,PRUITTHEALTH - SEASIDE,GA,1970-08,0
115550,LILLIAN CARTER HEALTH & REHABILITATION,GA,1970-08,0
115551,CUMMING OPERATING COMPANY LLC,GA,1970-08,100
115552,"LODGE, THE",GA,1970-08,1.77
115553,MAGNOLIA MANOR OF MIDWAY,GA,1970-08,0
115554,GRACEMORE NURSING AND REHAB,GA,1970-08,0
115555,BONTERRA TRANSITIONAL CARE & REHABILITATION,GA,1970-08,0
115556,"BRIGHTMOOR NURSING CENTER, LLC",GA,1970-08,0
115558,DADE HEALTH AND REHAB,GA,1970-08,0
115559,FRIENDSHIP HEALTH AND REHAB,GA,1970-08,0
115560,GATEWAY HEALTH AND REHAB,GA,1970-08,44.13
115561,MEADOWBROOK HEALTH AND REHAB,GA,1970-08,15.54
115562,"PRUITTHEALTH - HOLLY HILL, LLC",GA,1970-08,0
115563,WESTBURY CENTER OF JACKSON FOR NURSING AND HEALING,GA,1970-08,0
115565,ROSEMONT AT STONE MOUNTAIN,GA,1970-08,94.65
115566,RIVER TOWNE CENTER,GA,1970-08,24.29
115568,CRISP REGIONAL NSG & REHAB CTR,GA,1970-08,0
115569,FULTON CENTER FOR REHABILITATION LLC,GA,1970-08,42.26
115570,CAMELLIA GARDENS OF LIFE CARE,GA,1970-08,0
115571,CARTERSVILLE CENTER FOR NURSING AND HEALING,GA,1970-08,0
115573,CHRISTIAN CITY REHABILITATION CENTER,GA,1970-08,0
115575,TATTNALL HEALTHCARE CENTER,GA,1970-08,0
115576,"OAK VIEW HOME, INC",GA,1970-08,0
115577,ALTAMAHA HEALTHCARE CENTER,GA,1970-08,0
115578,GREEN ACRES HEALTH AND REHABILITATION,GA,1970-08,0
115579,"HEALTHCARE AT COLLEGE PARK, LLC",GA,1970-08,0
115580,AUTUMN BREEZE HEALTH AND REHAB,GA,1970-08,0
115582,MAGNOLIA MANOR OF ST SIMONS REHAB & NURSING CENTER,GA,1970-08,0
115584,GORDON HEALTH AND REHABILITATION,GA,1970-08,0
115585,LEGACY TRANSITIONAL CARE & REHABILITATION,GA,1970-08,40.72
115586,PINEWOOD MANOR NURSING HOME & REHABILITATION CNTR,GA,1970-08,0
115587,BUCHANAN HEALTHCARE CENTER,GA,1970-08,39.06
115588,PRUITTHEALTH - COVINGTON,GA,1970-08,0
115592,COUNTRYSIDE HEALTH CENTER,GA,1970-08,2.95
115593,BAYVIEW NURSING HOME,GA,1970-08,0
115595,EATONTON HEALTH AND REHABILITATION,GA,1970-08,0
115596,TUCKER OPERATING COMPANY LLC,GA,1970-08,2.35
115597,HERITAGE INN HEALTH AND REHABILITATION,GA,1970-08,0
115598,CAMELLIA HEALTH & REHABILITATION,GA,1970-08,6.81
115599,MAGNOLIA MANOR OF MARION COUNTY,GA,1970-08,20.97
115600,PRUITTHEALTH - LANIER,GA,1970-08,0
115601,WESTWOOD HEALTHCARE AND REHABILITATION,GA,1970-08,0
115603,WARM SPRINGS MEDICAL CENTER NURSING HOME,GA,1970-08,46.78
115604,BROWN'S HEALTH & REHAB CENTER,GA,1970-08,0
115605,WAYCROSS HEALTH AND REHABILITATION,GA,1970-08,0
115606,CANTON CENTER FOR NURSING AND HEALING LLC,GA,1970-08,0
115607,PINEWOOD NURSING CENTER,GA,1970-08,0
115608,PRUITTHEALTH - OCILLA,GA,1970-08,0
115610,CANDLER SKILLED NURSING UNIT,GA,1970-08,0
115611,VISTA PARK HEALTH AND REHABILITATION,GA,1970-08,0
115612,WARNER ROBINS REHABILITATION CENTER,GA,1970-08,0
115613,GIBSON HEALTH OPCO LLC,GA,1970-08,25.15
115614,LEE COUNTY HEALTH AND REHABILITATION,GA,1970-08,0
115615,"BAPTIST VILLAGE, INC.",GA,1970-08,20.23
115616,PRUITTHEALTH - FRANKLIN,GA,1970-08,0
115617,PRUITTHEALTH - FITZGERALD,GA,1970-08,0
115618,EAGLE HEALTH & REHABILITATION,GA,1970-08,0
115619,GLENVUE HEALTH & REHAB,GA,1970-08,0
115621,BRYAN COUNTY HLTH & REHAB CTR,GA,1970-08,0
115622,EASTMAN HEALTHCARE & REHAB,GA,1970-08,0
115624,THUNDERBOLT CARE CENTER LLC,GA,1970-08,0
115625,WYNFIELD PARK HEALTH AND REHABILITATION,GA,1970-08,0
115626,HAZELHURST COURT CARE AND REHABILITATION CENTER,GA,1970-08,0
115627,"OAKS NURSING HOME, INC, THE",GA,1970-08,0
115628,PRUITTHEALTH - PALMYRA,GA,1970-08,0
115629,PRUITTHEALTH - SYLVESTER,GA,1970-08,0
115630,FOLKSTON PARK CARE AND REHABILITATION CENTER,GA,1970-08,22.14
115631,PRUITTHEALTH - GRANDVIEW,GA,1970-08,0
115633,TYBEE ISLAND CARE CENTER LLC,GA,1970-08,39.62
115635,RIVER BROOK HEALTHCARE CENTER,GA,1970-08,0
115636,FOUNTAIN BLUE REHAB AND NURSING,GA,1970-08,5.64
115638,"CARROLLTON MANOR, INCORPORATED",GA,1970-08,13.27
115641,RIVERVIEW HEALTH & REHAB CTR,GA,1970-08,0
115642,AZALEA HEALTH AND REHABILITATION,GA,1970-08,0
115643,PARKSIDE POST ACUTE AND REHABILITATION,GA,1970-08,0
115644,KEYSVILLE NURSING HOME & REHAB,GA,1970-08,0
115647,PRUITTHEALTH - DECATUR,GA,1970-08,0
115649,ATRIUM HEALTH NAVICENT BALDWIN,GA,1970-08,0
115651,FORT VALLEY HEALTH AND REHAB,GA,1970-08,0
115652,CHERRY BLOSSOM HEALTH AND REHABILITATION,GA,1970-08,0
115654,LIFE CARE CENTER,GA,1970-08,0
115655,SOUTHWELL HEALTH AND REHABILITATION,GA,1970-08,0
115656,EASTVIEW NURSING CENTER,GA,1970-08,40.54
115657,SOUTHERN PINES,GA,1970-08,5.95
115658,PRUITTHEALTH - GREENVILLE,GA,1970-08,0
115659,LIFE CARE CTR OF LAWRENCEVILLE,GA,1970-08,0
115660,ROSELANE HEALTH CENTER BY HARBORVIEW,GA,1970-08,19.76
115663,REGENCY PARK HEALTH AND REHABILITATION,GA,1970-08,4.25
115665,COASTAL MANOR,GA,1970-08,0
115667,COLQUITT REGIONAL SENIOR CARE & REHABILITATION,GA,1970-08,0
115668,PRUITTHEALTH - SUNRISE,GA,1970-08,0
115670,ROCKDALE HEALTHCARE CENTER,GA,1970-08,0
115671,SCOTT HEALTH & REHABILITATION,GA,1970-08,0
115672,PRUITTHEALTH - AUGUSTA HILLS,GA,1970-08,0
115673,"PRUITTHEALTH - LAUREL PARK, LLC",GA,1970-08,0
115674,WESTMINSTER COMMONS,GA,1970-08,0
115675,"RETREAT, THE",GA,1970-08,8.75
115676,REHABILITATION CENTER OF SOUTH GEORGIA,GA,1970-08,0
115677,PRUITTHEALTH - JASPER,GA,1970-08,0
115679,COMFORT CREEK NURSING AND REHABILITATION CENTER,GA,1970-08,0
115680,CARLYLE PLACE,GA,1970-08,0
115681,PRUITTHEALTH - OLD CAPITOL,GA,1970-08,0
115682,BUDD TERRACE AT WESLEY WOODS,GA,1970-08,0
115683,PARKSIDE CENTER FOR NURSING AND REHAB AT ELLIJAY,GA,1970-08,19.98
115684,SENIOR CARE CENTER - ST MARYS,GA,1970-08,0
115685,HEARDMONT HEALTH AND REHABILITATION,GA,1970-08,0
115686,NANCY HART OPERATION LLC,GA,1970-08,0
115687,WILLOWBROOKE COURT AT LANIER VILLAGE ESTATES,GA,1970-08,0
115688,MOUNTAIN VIEW HEALTH CARE,GA,1970-08,0
115689,GOLD CITY HEALTH AND REHAB,GA,1970-08,0
115690,"D SCOTT HUDGENS CENTER FOR SKILLED NURSING, THE",GA,1970-08,22.17
115691,SMITH MEDICAL NURSING CARE CTR,GA,1970-08,0
115692,MEDICAL MANAGEMENT HEALTH AND REHAB CENTER,GA,1970-08,0
115694,PEBBLEBROOK HEALTH CENTER AT PARK SPRINGS,GA,1970-08,0
115695,UNION COUNTY NURSING HOME,GA,1970-08,0
115696,FORT GAINES HEALTH AND REHAB,GA,1970-08,0
115697,FOUNTAINVIEW CTR FOR ALZHEIMER,GA,1970-08,0
115700,PRUITTHEALTH - BETHANY,GA,1970-08,0
115701,CHATUGE REGIONAL NURSING HOME,GA,1970-08,0
115703,GLENWOOD HEALTHCARE,GA,1970-08,0
115704,EMANUEL COUNTY NURSING HOME,GA,1970-08,0
115705,"OAKS - BETHANY SKILLED NURSING, THE",GA,1970-08,0
115706,WILDWOOD HEALTH AND REHAB,GA,1970-08,0
115707,SGMC HEALTH VILLA,GA,1970-08,0
115708,CHURCH HOME REHABILITATION AND HEALTHCARE,GA,1970-08,0
115709,TWIN FOUNTAINS HOME,GA,1970-08,0
115710,HILL HAVEN NURSING HOME,GA,1970-08,0
115711,MEMORIAL MANOR NURSING HOME,GA,1970-08,0
115712,SEMINOLE MANOR NURSING HOME,GA,1970-08,0
115713,PALEMON GASKINS MEM NSG HOME,GA,1970-08,15.12
115714,NORTHRIDGE HEALTH AND REHABILITATION,GA,1970-08,4.2
115715,OAKS HEALTH CTR AT THE MARSHES OF SKIDAWAY ISLAND,GA,1970-08,0
115716,SPRING HARBOR AT GREEN ISLAND,GA,1970-08,47.62
115717,RELIABLE HEALTH & REHAB AT LAKEWOOD,GA,1970-08,15
115718,MARSH'S EDGE,GA,1970-08,0
115719,PRUITTHEALTH - ROME,GA,1970-08,0
115720,EVERGREEN HEALTH AND REHABILITATION CENTER,GA,1970-08,26.87
115721,SENIOR CARE CENTER - BRUNSWICK,GA,1970-08,0
115722,ANSLEY PARK HEALTH AND REHABILITATION,GA,1970-08,0
115723,SALUDE - THE ART OF RECOVERY,GA,1970-08,30.28
115724,CHELSEY PARK HEALTH AND REHABILITATION,GA,1970-08,44.57
115725,HARRINGTON PARK HEALTH AND REHABILITATION,GA,1970-08,5.85
115726,MEADOWS PARK HEALTH AND REHABILITATION,GA,1970-08,0
115727,JEFFERSONVILLE CARE CENTER LLC,GA,1970-08,0
115728,ARCHWAY TRANSITIONAL CARE CENTER,GA,1970-08,0
115729,ROCKMART HEALTH,GA,1970-08,0
115730,OCEANSIDE CARE CENTER LLC,GA,1970-08,0
115732,BOSTICK NURSING CENTER,GA,1970-08,71.5
115733,GLEN EAGLE HEALTHCARE AND REHAB,GA,1970-08,0
115771,CAMBRIDGE POST ACUTE CARE CENTER,GA,1970-08,0
115772,MESUN HEALTH AND REHABILITATION CENTER,GA,1970-08,0
115773,"TERRACES AT PEACHTREE HILLS PLACE, THE",GA,1970-08,0
115774,MAGNOLIA PLACE NURSING AND REHABILITATION,GA,1970-08,0
115776,ARCHBOLD LIVING CAIRO,GA,1970-08,6.1
11A200,GRACEWOOD NSG FACILITY(UNIT 9),GA,1970-08,50.89
125002,HILO MEDICAL CENTER,HI,1970-08,3.57
125003,KULA HOSPITAL,HI,1970-08,38.75
125004,GARDEN ISLE HEALTHCARE AND REHABILITATION CENTER,HI,1970-08,0
125007,HALE MAKUA - KAHULUI,HI,1970-08,13.73
125009,MALUHIA,HI,1970-08,0
125010,LEAHI HOSPITAL,HI,1970-08,0
125011,HALE NANI REHABILITATION AND NURSING CENTER,HI,1970-08,0.8
125013,MAUNALANI NURSING AND REHABILITATION CENTER,HI,1970-08,10.79
125014,ARCADIA RETIREMENT RESIDENCE,HI,1970-08,14.16
125019,THE CARE CENTER OF HONOLULU,HI,1970-08,0.93
125020,"AVALON CARE CENTER - HONOLULU, LLC",HI,1970-08,4.93
125021,KAUAI VETERANS MEMORIAL HOSPITAL,HI,1970-08,0
125024,NUUANU HALE,HI,1970-08,4.48
125026,"KUAKINI GERIATRIC CARE, INC",HI,1970-08,0
125029,SAMUEL MAHELONA MEMORIAL HOSPITAL,HI,1970-08,0
125032,HALE HO'OLA HAMAKUA,HI,1970-08,10.35
125033,HARRY AND JEANETTE WEINBERG CARE CENTER,HI,1970-08,0
125038,ALOHA NURSING & REHAB CENTRE,HI,1970-08,26.22
125040,LIFE CARE CENTER OF HILO,HI,1970-08,1.15
125041,LILIHA HEALTHCARE CENTER,HI,1970-08,15.28
125042,OAHU CARE FACILITY,HI,1970-08,10.21
125043,PEARL CITY NURSING HOME,HI,1970-08,18.46
125045,HALE ANUENUE RESTORATIVE CARE,HI,1970-08,0
125046,PU'UWAI 'O MAKAHA,HI,1970-08,3.58
125048,ANN PEARL NURSING FACILITY,HI,1970-08,21.06
125050,HALE MALAMALAMA,HI,1970-08,29.38
125051,KA PUNAWAI OLA,HI,1970-08,0
125052,LIFE CARE CENTER OF KONA,HI,1970-08,5.03
125055,HI'OLANI CARE CENTER AT KAHALA NUI,HI,1970-08,0
125056,HALE MAKUA HEALTH SERVICES,HI,1970-08,0
125057,KULANA MALAMA,HI,1970-08,9.53
125058,YUKIO OKUTSU STATE VETERANS HOME,HI,1970-08,3.18
125059,PALOLO CHINESE HOME,HI,1970-08,23.64
125061,KAUAI CARE CENTER,HI,1970-08,24.84
125062,"HALE KUPUNA HERITAGE HOME, LLC",HI,1970-08,25.93
125063,15 CRAIGSIDE,HI,1970-08,0
125064,CLARENCE TC CHING VILLAS AT ST FRANCIS,HI,1970-08,2.38
125065,LEGACY HILO REHABILITATION & NURSING CENTER,HI,1970-08,18.36
125066,KALAKAUA GARDENS,HI,1970-08,0
125069,HALE OLA KINO BY ARCADIA,HI,1970-08,0
135004,BOUNDARY COUNTY NURSING HOME,ID,1970-08,7.2
135006,ST LUKE'S ELMORE LONG TERM CARE,ID,1970-08,0
135007,BINGHAM MEMORIAL SKILLED NURSING & REHABILITATION,ID,1970-08,0
135010,WEISER CARE OF CASCADIA,ID,1970-08,19.74
135011,GATEWAY TRANSITIONAL CARE CENTER,ID,1970-08,0
135014,CALDWELL CARE OF CASCADIA,ID,1970-08,0
135015,PAYETTE HEALTHCARE OF CASCADIA,ID,1970-08,0
135018,MONTE VISTA HILLS HEALTHCARE CENTER,ID,1970-08,0
135019,"ORCHARDS OF CASCADIA, THE",ID,1970-08,4.66
135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,ID,1970-08,0
135021,LEWISTON TRANSITIONAL CARE OF CASCADIA,ID,1970-08,4.91
135038,LIFE CARE CENTER OF BOISE,ID,1970-08,11.91
135042,SILVER RIDGE CARE,ID,1970-08,8.11
135048,CLEARWATER HEALTH & REHABILITATION OF CASCADIA,ID,1970-08,8.63
135051,"CANYON WEST OF CASCADIA, LLC DBA CANYON WEST OF CA",ID,1970-08,0
135052,COEUR D ALENE HEALTH OF CASCADIA,ID,1970-08,0
135053,IVY COURT,ID,1970-08,1.75
135055,VALLEY VISTA CARE CENTER OF SANDPOINT,ID,1970-08,42.84
135056,LINCOLN COUNTY CARE CENTER,ID,1970-08,0
135058,SILVERTON HEALTH AND REHABILITATION OF CASCADIA,ID,1970-08,4.15
135059,FRANKLIN COUNTY TRANSITIONAL CARE,ID,1970-08,0
135062,ONEIDA COUNTY HOSPITAL & LONG TERM CARE FACILITY,ID,1970-08,0
135064,COUNTRYSIDE CARE & REHABILITATION,ID,1970-08,0
135065,MOUNTAIN VALLEY OF CASCADIA,ID,1970-08,5.35
135066,POWER COUNTY SKILLED NURSING FACILITY,ID,1970-08,0
135067,PARADISE CREEK HEALTH AND REHAB OF CASCADIA,ID,1970-08,39.15
135068,PARKE VIEW REHABILITATION & CARE CENTER,ID,1970-08,0
135069,"COVE OF CASCADIA, THE",ID,1970-08,0
135070,BEAR LAKE MEMORIAL SKILLED NURSING FACILITY,ID,1970-08,0
135075,VALLEY VISTA CARE CENTER OF ST MARIES,ID,1970-08,42.63
135076,MEADOW VIEW NURSING AND REHABILITATION,ID,1970-08,0
135077,SKYLINE TRANSITIONAL CARE CENTER,ID,1970-08,0
135079,ARBOR VALLEY OF CASCADIA,ID,1970-08,0
135080,GRANGEVILLE HEALTH & REHAB CENTER OF CASCADIA,ID,1970-08,31.91
135081,MINI-CASSIA CARE CENTER,ID,1970-08,9.95
135082,MCCALL REHABILITATION AND CARE CENTER,ID,1970-08,13.43
135084,OAK CREEK REHABILITATION CENTER OF KIMBERLY,ID,1970-08,23.39
135087,OWYHEE HEALTH & REHABILITATION CENTER,ID,1970-08,0
135089,CASCADES AT DESERT VIEW,ID,1970-08,0
135090,SHAW MOUNTAIN OF CASCADIA,ID,1970-08,2.88
135091,LIFE CARE CENTER OF IDAHO FALLS,ID,1970-08,0
135092,EAGLE ROCK HEALTH AND REHABILITATION OF CASCADIA,ID,1970-08,0
135093,ASPEN PARK OF CASCADIA,ID,1970-08,12.2
135094,WELLSPRING HEALTH & REHABILITATION OF CASCADIA,ID,1970-08,0
135095,CHERRY RIDGE OF CASCADIA,ID,1970-08,12.75
135097,ASHTON MEMORIAL  LIVING CENTER,ID,1970-08,0
135098,VALLEY VIEW NURSING & REHABILITATION,ID,1970-08,0
135102,SUNNY RIDGE,ID,1970-08,12.17
135103,PRESTIGE CARE & REHABILITATION - THE ORCHARDS,ID,1970-08,0
135104,TWIN FALLS TRANSITIONAL CARE OF CASCADIA,ID,1970-08,0
135105,TEMPLE VIEW TRANSITIONAL CARE CENTER,ID,1970-08,0
135110,KARCHER POST ACUTE,ID,1970-08,0
135111,SYRINGA CHALET NURSING FACILITY,ID,1970-08,0
