PROVIDER_ID,PROVIDER_NAME,STATE,BASELINE_READMISSION_RATE,PERFORMANCE_READMISSION_RATE
555368,"CENTURY VILLA, INC",CA,0.18898,0.19233
225300,REHABILITATION & NURSING CENTER AT EVERETT (THE),MA,0.16914,0.19234
145220,PINE CREST HEALTH CARE,IL,0.19484,0.19234
335409,SUNNYSIDE CARE CENTER,NY,0.22011,0.19234
285058,EMERALD NURSING & REHABILITATION MERCY,NE,0.21363,0.19235
495323,HERITAGE HALL - LAUREL MEADOWS,VA,0.20496,0.19235
505474,MARTHA AND MARY HEALTH SERVICE,WA,0.17208,0.19235
045414,OZARK HEALTH NURSING AND REHAB  CENTER,AR,,0.19236
676441,THE HEIGHTS OF ALAMO,TX,0.2127,0.19236
445119,"NHC HEALTHCARE, SOMERVILLE",TN,0.19167,0.19237
395574,BELLE TERRACE,PA,0.19106,0.19237
675542,JUNIPER VILLAGE AT LINCOLN HEIGHTS,TX,0.18808,0.19239
015388,EAST GLEN,AL,0.2103,0.19239
335232,UPPER EAST SIDE REHABILITATION AND NURSING CENTER,NY,0.20207,0.1924
055092,YUBA CITY POST ACUTE,CA,0.21209,0.1924
295068,HIGHLAND MANOR OF MESQUITE REHABILITATION LLC,NV,0.18243,0.1924
135094,WELLSPRING HEALTH & REHABILITATION OF CASCADIA,ID,0.19224,0.1924
445383,LEGACY HEALTH AND REHAB,TN,0.18143,0.19241
395903,HARMONY HILLS HEALTHCARE AND REHABILITATION CENTER,PA,0.18737,0.19241
175208,PITTSBURG CARE AND REHAB,KS,,0.19241
135011,GATEWAY TRANSITIONAL CARE CENTER,ID,0.18778,0.19241
495146,BLUE RIDGE REHABILITATION AND NURSING,VA,0.18384,0.19243
205054,MAINEGENERAL REHAB & LONG TERM CARE - GRAY BIRCH,ME,0.17197,0.19243
365407,MEADOWS OF KALIDA,OH,0.1869,0.19244
345408,SOUTHPOINT REHABILITATION AND HEALTHCARE CENTER,NC,0.21192,0.19244
366454,AVENUE AT MACEDONIA,OH,0.20842,0.19246
345574,BELLAROSE NURSING AND REHAB,NC,0.19233,0.19247
015150,WIREGRASS REHABILITATION CENTER & NURSING HOME,AL,0.18441,0.19248
676185,HARBOR LAKES NURSING AND REHABILITATION CENTER,TX,0.1863,0.19248
215327,SLIGO CREEK HEALTHCARE,MD,0.17283,0.19248
675055,CHILDRESS HEALTHCARE CENTER,TX,0.18778,0.19249
365341,BRIARWOOD VILLAGE,OH,0.19193,0.19249
365911,WINCHESTER TERRACE,OH,0.19676,0.19249
365506,OHIO LIVING DOROTHY LOVE,OH,0.1994,0.1925
455351,LEGACY NURSING AND REHABILITATION,TX,0.19958,0.1925
375230,LEISURE VILLAGE HEALTH CARE CENTER,OK,0.18392,0.19251
245325,THE GARDENS AT FOLEY LLC,MN,0.18675,0.19251
155523,RICHLAND BEAN BLOSSOM HEALTH CARE CENTER,IN,0.19175,0.19252
366361,OTTERBEIN MONCLOVA,OH,0.19851,0.19252
675976,WINFIELD REHAB & NURSING,TX,0.17738,0.19253
365899,OAK CREEK TERRACE INC,OH,0.18436,0.19254
395467,CATHEDRAL VILLAGE,PA,0.18054,0.19254
045168,"JOHNSON COUNTY HEALTH AND REHAB, LLC",AR,0.18829,0.19255
055215,OAKLAND HEALTHCARE & WELLNESS CENTER,CA,0.17577,0.19255
195221,ORMOND NURSING & CARE CENTER,LA,0.1946,0.19255
105445,ASPIRE AT UNIVERSITY HILLS,FL,0.17617,0.19256
056363,GRAND VALLEY HEALTH CARE CENTER,CA,0.22213,0.19256
555755,GREEN ACRES HEALTHCARE CENTER,CA,0.1651,0.19257
155503,HUTSONWOOD AT BRAZIL,IN,0.18673,0.19257
135015,PAYETTE HEALTHCARE OF CASCADIA,ID,0.18783,0.19258
205185,MAINE VETERANS HOME - BANGOR,ME,0.16897,0.19258
505280,RENTON HEALTH & REHABILITATION,WA,0.20287,0.19259
445366,W D BILL MANNING TENNESSEE STATE VETERANS HOME,TN,0.2049,0.1926
075057,SKYVIEW REHAB AND NURSING,CT,0.1901,0.1926
455802,SPANISH MEADOWS,TX,0.20608,0.1926
515105,ROSEWOOD CENTER,WV,,0.1926
445030,NHC-MAURY REGIONAL TRANSITIONAL CARE CENTER,TN,0.17948,0.19262
056234,MARLORA POST ACUTE REHAB HOSP,CA,0.18018,0.19262
195583,THE BROADWAY NURSING AND REHABILITATION CTR,LA,0.19645,0.19262
205077,"AUGUSTA CENTER FOR HEALTH & REHABILITATION, LLC",ME,0.18001,0.19262
425093,CARLYLE SENIOR CARE OF FORK,SC,0.2183,0.19263
676234,THE VILLAGE AT GLEANNLOCH FARMS,TX,0.21007,0.19264
115435,HARTWELL HEALTH AND REHABILITATION,GA,0.18028,0.19264
075402,MANSFIELD CENTER FOR NURSING AND REHABILITATION,CT,0.17245,0.19264
145524,ACCOLADE HC OF EAST PEORIA,IL,0.23048,0.19265
105295,"FORT WALTON REHABILITATION CENTER, LLC",FL,0.21784,0.19265
525383,AMERICAN LUTHERAN HOME-MONDOVI,WI,0.1931,0.19266
105624,BONIFAY NURSING AND REHAB CENTER,FL,0.20325,0.19267
185350,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,KY,0.21563,0.19268
345066,DAVIDSON HEALTH & REHAB CENTER,NC,0.17402,0.19269
035145,DEVON GABLES REHABILITATION CENTER,AZ,0.20254,0.19269
495227,WESTPORT REHABILITATION AND NURSING CENTER,VA,0.17479,0.1927
676374,MIDLOTHIAN HEALTHCARE CENTER,TX,0.20378,0.19271
676417,STERLING OAKS REHABILITATION,TX,0.18778,0.19271
676245,PFLUGERVILLE NURSING AND REHABILITATION CENTER,TX,0.20732,0.19271
385221,MARQUIS OREGON CITY POST ACUTE REHAB,OR,0.17512,0.19272
675396,LAREDO SOUTH NURSING AND REHABILITATION CENTER,TX,0.17901,0.19272
315338,LAWRENCE REHAB & HCC/THE MEADOWS AT LAWRENCE,NJ,0.17512,0.19273
055798,VASONA CREEK HEALTHCARE CENTER,CA,0.19811,0.19274
385190,GRESHAM POST ACUTE CARE AND REHABILITATION,OR,0.21359,0.19274
315224,FOREST MANOR HCC,NJ,0.20754,0.19274
315295,COMPLETE CARE AT REGENT LLC,NJ,0.19188,0.19274
225532,MATTAPAN HEALTH & REHABILITATION CENTER,MA,0.18656,0.19274
555115,MAJESTIC MOUNTAIN CARE CENTER,CA,0.17793,0.19275
455467,ASBURY CARE CENTER OF ALAMO,TX,0.20231,0.19275
395898,HOMEWOOD AT PLUM CREEK,PA,0.20913,0.19276
505299,PUGET SOUND CARE,WA,0.17287,0.19277
105259,MEDICANA NURSING AND REHAB CENTER,FL,0.20419,0.19278
225683,STONE REHABILITATION AND SENIOR LIVING,MA,0.22004,0.19278
345335,FRANKLIN OAKS NURSING AND REHABILITATION CENTER,NC,0.18907,0.19279
225357,WINCHESTER REHABILITATION AND NURSING CENTER,MA,0.1997,0.19279
195362,ZACHARY MANOR NURSING AND REHABILITATION CENTER,LA,0.18968,0.19279
235385,LAURELS OF MT. PLEASANT (THE),MI,0.20396,0.19279
215227,PEACE HEALTHCARE AT RIDGEWAY MANOR,MD,0.22793,0.19279
185150,KNOTT COUNTY HEALTH AND REHABILITATION CENTER,KY,0.20195,0.1928
195431,HOLLY HILL HOUSE,LA,0.23638,0.1928
145308,RIVER VIEW REHAB CENTER,IL,0.1901,0.19282
195615,BOOKER T.WASHINGTON SKILLED NURSING AND REHABILITA,LA,0.21264,0.19282
525318,SHERIDAN HEALTH AND REHABILITATION CENTER,WI,0.19816,0.19284
295020,ROSEWOOD REHABILITATION CENTER,NV,0.15757,0.19285
145380,LUTHERAN CARE CENTER,IL,0.20246,0.19286
366460,CANFIELD ACRES LLC DBA WINDSOR HOUSE AT CANFIELD,OH,0.24439,0.19286
195553,EASTRIDGE NURSING CENTER,LA,0.19221,0.19286
055074,VILLA CORONADO D/P SNF,CA,0.19073,0.19286
495184,WOODHAVEN HALL AT WILLIAMSBURG LANDING,VA,0.21129,0.19287
365575,ST CATHERINE'S C C OF FOSTORIA,OH,0.18877,0.19287
495355,RADFORD HEALTH AND REHAB CENTER,VA,0.18641,0.19288
155178,BRICKYARD HEALTHCARE - FOUNTAINVIEW CARE CENTER,IN,0.19815,0.19288
675798,ARBORETUM NURSING AND REHABILITATION CENTER OF WIN,TX,0.18709,0.19288
075264,TOUCHPOINTS AT BLOOMFIELD,CT,0.20148,0.1929
555292,ALHAMBRA POST ACUTE,CA,,0.1929
395311,BRYN MAWR EXTENDED CARE CENTER,PA,0.20118,0.19291
165231,REGENCY PARK NURSING & REHAB CENTER OF CARROLL,IA,0.18556,0.19292
285189,GOOD SAMARITAN SOCIETY - ST JOHNS,NE,0.2035,0.19293
425374,FRANKE HEALTH CARE CENTER,SC,0.17688,0.19294
385279,MARQUIS TUALATIN POST ACUTE REHAB,OR,0.17935,0.19295
055446,ROCK CREEK CARE CENTER,CA,0.17759,0.19295
145792,"PAVILION OF LOGAN SQUARE, THE",IL,0.2539,0.19295
245494,ELIM WELLSPRING,MN,0.1918,0.19296
155546,BETHEL POINTE HEALTH AND REHAB,IN,0.2033,0.19297
555899,STRATFORD VILLA POST-ACUTE,CA,,0.19298
055199,HORIZON HEALTH & SUBACUTE CENTER,CA,0.22955,0.19298
315459,NEW JERSEY VETERANS MEMORIAL HOME MENLO,NJ,0.20488,0.193
265156,DELMAR GARDENS ON THE GREEN,MO,0.20277,0.193
175404,BUHLER SUNSHINE HOME,KS,,0.193
215064,ADELPHI NURSING AND REHABILITATION CENTER,MD,0.17322,0.193
385224,WINDSOR HEALTH & REHABILITATION CENTER,OR,0.1673,0.193
115505,PRUITTHEALTH - MOULTRIE,GA,,0.19301
445180,"NHC HEALTHCARE, LAWRENCEBURG",TN,0.18892,0.19301
265393,SHEPHERD OF THE HILLS LIVING CENTER,MO,0.20361,0.19302
145419,BRIA OF ELMWOOD PARK,IL,0.20258,0.19303
155229,WOODLANDS THE,IN,0.21009,0.19303
215178,FREDERICK VILLA HEALTHCARE,MD,0.17665,0.19303
525375,HEBRON OAKS,WI,0.19241,0.19303
555247,RANCHO MIRAGE HEALTH AND REHABILITATION CENTER,CA,0.17393,0.19303
365510,BETHESDA CARE CENTER,OH,0.16882,0.19306
105825,SUWANNEE VALLEY NURSING CENTER,FL,0.2159,0.19306
505339,NORTH BEND POST ACUTE,WA,0.1972,0.19307
335765,TEN BROECK COMMONS,NY,0.20896,0.19307
115362,MACON REHABILITATION AND HEALTHCARE,GA,0.23554,0.19307
315485,CAREONE AT WALL,NJ,0.19321,0.19307
525673,DOVE HEALTHCARE - SPOONER,WI,0.18643,0.19308
015397,WINDSOR HOUSE,AL,0.17684,0.19308
145727,POLO REHABILITATION & HCC,IL,0.18112,0.19308
115395,WINTHROP HEALTH AND REHABILITATION,GA,0.22143,0.19308
505491,EVERETT CENTER,WA,0.17413,0.19309
345282,CLEVELAND PINES,NC,0.19236,0.19309
225475,MADONNA MANOR NURSING HOME,MA,0.2059,0.19309
215107,STERLING CARE ROCKVILLE NURSING,MD,0.19982,0.19309
325057,LOVINGTON HEALTH CARE,NM,0.20924,0.19309
366131,BELLEVUE CARE CENTER,OH,0.21531,0.19309
065100,ROCK CANYON RESPIRATORY AND REHABILITATION CENTER,CO,0.20048,0.1931
155383,WASHINGTON HEALTHCARE CENTER,IN,0.20386,0.1931
455901,KPC PROMISE SKILLED NURSING FACILITY OF WICHITA FA,TX,0.22876,0.1931
155596,LAKELAND REHAB AND HEALTHCARE CENTER,IN,0.18181,0.1931
165621,THE GARDENS OF CEDAR RAPIDS,IA,0.16777,0.19312
445112,TREVECCA CENTER FOR REHABILITATION AND HEALING LLC,TN,0.18064,0.19313
555388,BEACH CREEK POST-ACUTE,CA,0.18918,0.19313
195547,EUNICE MANOR,LA,0.19017,0.19314
495178,CHARLOTTESVILLE HEALTH & REHABILITATION CENTER,VA,0.21292,0.19314
055854,SANTA ROSA POST ACUTE,CA,0.18079,0.19315
225523,REGALCARE AT GLEN RIDGE,MA,0.23566,0.19315
155221,WESTMINSTER VILLAGE HEALTH & REHAB,IN,0.20353,0.19315
115708,CHURCH HOME REHABILITATION AND HEALTHCARE,GA,0.20166,0.19316
265164,WEST VUE NURSING AND REHABILITATION CENTER,MO,0.20652,0.19316
106008,OSPREY POINT NURSING CENTER,FL,0.19201,0.19317
215193,RESORTS OF AUGSBURG,MD,0.18217,0.19317
455941,ENCHANTED ROCK SKILLED NURSING AND REHABILITATION,TX,0.15991,0.19317
065220,COLUMBINE MANOR CARE CENTER,CO,0.18747,0.19317
285131,YORK GENERAL HEARTHSTONE,NE,0.1917,0.19318
555283,CRYSTAL RIDGE CARE CENTER,CA,0.21349,0.19318
345258,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,NC,0.1707,0.19319
055367,MONROVIA GARDENS HEALTHCARE CENTER,CA,0.19922,0.19319
315298,CRESTWOOD MANOR,NJ,0.21602,0.19319
525061,LINCOLN PARK NURSING AND REHAB LLC,WI,0.22131,0.19319
105328,SANTA ROSA CENTER FOR REHABILITATION AND HEALING,FL,0.23557,0.1932
035003,THE TERRACES OF PHOENIX,AZ,0.17086,0.19321
365109,ALTENHEIM,OH,0.19017,0.19321
365556,PICKAWAY MANOR CARE CENTER,OH,0.17963,0.19321
395266,BEAVER VALLEY HEALTHCARE AND REHABILITATION CENTER,PA,0.19266,0.19322
555819,ELMWOOD CARE CENTER,CA,0.18893,0.19322
225436,"BOSTONIAN NURSING CARE & REHABILITATION CTR, THE",MA,0.2177,0.19322
195487,LANDMARK OF ACADIANA,LA,0.20957,0.19322
055155,OCEAN POINTE HEALTHCARE CENTER,CA,0.22076,0.19322
555487,MISSION DE LA CASA,CA,0.19005,0.19322
106147,BLUE HERON HEALTH AND REHABILITATION,FL,,0.19323
235358,MEDILODGE OF LUDINGTON,MI,0.20473,0.19323
345404,THREE RIVERS HEALTH AND REHAB,NC,0.22352,0.19324
195485,HERITAGE MANOR OF HOUMA,LA,0.22024,0.19325
555764,PALOMAR HEIGHTS POST ACUTE,CA,0.17742,0.19325
265670,STONEBRIDGE OWENSVILLE,MO,0.19477,0.19326
165624,"BRIO OF JOHNSTON, LLC",IA,0.26515,0.19326
045398,NORTH HILLS LIFE CARE AND REHAB,AR,0.18383,0.19326
235207,OAKPOINTE SENIOR CARE AND REHAB CENTER,MI,0.18774,0.19328
675812,WHISPERING PINES NURSING AND REHAB,TX,0.21999,0.19328
495348,SKYLINE NURSING & REHABILITATION CENTER,VA,0.16605,0.1933
395895,VALLEY VIEW REHAB AND NURSING CENTER,PA,0.17346,0.1933
325130,THE NEIGHBORHOOD IN RIO RANCHO,NM,0.21075,0.1933
555330,RIVERSIDE POSTACUTE CARE,CA,0.2208,0.19331
265559,"MAPLES HEALTH AND REHABILITATION, THE",MO,0.20162,0.19331
225223,BRENTWOOD REHABILITATION AND HEALTHCARE CTR (THE),MA,0.1799,0.19332
305079,VILLA CREST NURSING AND RETIREMENT CENTER,NH,0.20172,0.19333
115580,AUTUMN BREEZE HEALTH AND REHAB,GA,0.18966,0.19334
056203,CITY VIEW POST ACUTE,CA,0.17396,0.19334
055457,INTERCOMMUNITY HEALTHCARE & REHABILITATION CENTER,CA,0.17568,0.19335
365118,GERIATRIC CENTER OF MANSFIELD,OH,0.20911,0.19335
265678,BERTRAND NURSING AND REHAB CENTER,MO,0.18464,0.19335
045254,VILLAGE SPRINGS HEALTH AND REHAB OF HOT SPRINGS,AR,0.18911,0.19335
375304,COWETA CARE & REHAB CENTER,OK,0.20736,0.19336
395716,SMITH HEALTH CARE LTD,PA,0.19025,0.19336
365943,EUCLID SUBACUTE CARE CENTER,OH,0.19374,0.19336
065430,AVIVA AT FITZSIMONS,CO,0.21355,0.19337
505059,PANORAMA CITY CONV & REHAB CTR,WA,0.20578,0.19337
135092,EAGLE ROCK HEALTH AND REHABILITATION OF CASCADIA,ID,0.16509,0.19337
366407,AVENUE AT MEDINA,OH,0.21229,0.19337
055916,SEQUOIA VISTA,CA,0.19554,0.19338
105431,COURTYARDS OF ORLANDO CARE CENTER AND REHAB,FL,0.20102,0.19338
055163,"MONTECITO HEIGHTS HEALTHCARE & WELLNESS CENTRE, LP",CA,0.18541,0.19339
145555,EVERCARE AT EDWARDSVILLE,IL,0.20028,0.19339
335214,EASTCHESTER REHABILITATION AND HEALTH CARE CENTER,NY,0.19104,0.19339
265819,STONEBRIDGE OAK TREE,MO,0.17811,0.1934
465184,CASCADES AT RIVERWALK,UT,0.17157,0.19341
385250,ROGUE VALLEY MANOR,OR,0.18455,0.19341
155484,SOUTHWOOD HEALTHCARE CENTER,IN,0.21203,0.19341
365557,MAPLE GARDENS REHABILITIATION AND NURSING CENTER,OH,0.19807,0.19342
365714,ST LEONARD HCC,OH,0.1976,0.19342
505404,BETHANY AT PACIFIC,WA,0.19555,0.19343
415033,HEATHERWOOD REHABILITATION & HEALTH CARE CENTER,RI,,0.19343
425361,SOUTHPOINTE HEALTHCARE AND REHABILITATION,SC,0.17995,0.19343
365890,ALTERCARE COSHOCTON INC.,OH,0.21207,0.19344
105158,TALLAHASSEE MEMORIAL HOSPITAL EXTENDED CARE,FL,0.18051,0.19344
335291,WILLOW POINT REHABILITATION AND NURSING CENTER,NY,0.19988,0.19344
495324,SEASIDE HHC @ ATLANTIC SHORE,VA,0.19959,0.19344
155468,ENVIVE OF SULLIVAN,IN,0.18073,0.19345
015113,RIVER CITY CENTER,AL,0.20699,0.19345
455429,ROSE TRAIL NURSING AND REHABILITATION CENTER,TX,0.21889,0.19346
105732,THE CEDAR AT MEASE LIFE,FL,0.16947,0.19346
145936,ALIYA OF HIGHWOOD,IL,0.1996,0.19347
335665,TERENCE CARDINAL COOKE HEALTH CARE CENTER,NY,0.16509,0.19347
165465,NEWALDAYA LIFESCAPES,IA,0.18951,0.19347
055305,SHERWOOD HEALTHCARE CENTER,CA,0.17865,0.19349
105331,AVENTURA REHAB AND NURSING CENTER,FL,0.20317,0.19349
375574,THE LODGE AT BROOKLINE,OK,,0.1935
365619,LEGACY BUCYRUS,OH,0.16921,0.19351
445537,"CHRISTIAN CARE CENTER OF BOLIVAR, LLC",TN,,0.19351
315146,CARE CONNECTION RAHWAY,NJ,0.22313,0.19351
205064,ROSS MANOR,ME,0.18969,0.19352
445357,WATERS OF MCKENZIE A REHABILITATION & NURSING CTR,TN,0.22708,0.19352
195621,SAGE REHABILITATION HOSPITAL SNF,LA,0.20217,0.19352
265832,SENATH SOUTH HEALTH CARE CENTER,MO,,0.19353
365963,GOOD SHEPHERD HOME,OH,0.20169,0.19354
395398,SOMERSET HEALTHCARE & REHABILITATION CENTER,PA,0.2167,0.19354
555616,ARARAT POST ACUTE,CA,,0.19355
315251,HARTWYCK AT OAK TREE,NJ,0.25296,0.19355
525209,MULDER HEALTH CARE FACILITY,WI,,0.19355
525264,MEADOWBROOK AT APPLETON,WI,0.18223,0.19355
555076,STILLWATER POST-ACUTE,CA,0.21097,0.19356
555822,CANYON OAKS NURSING AND REHABILITATION CENTER,CA,0.20183,0.19356
365072,ANNA MARIA OF AURORA,OH,0.22458,0.19357
115577,ALTAMAHA HEALTHCARE CENTER,GA,0.20269,0.19358
676498,THE VILLAGE AT INCARNATE WORD,TX,,0.19358
235400,WELLSPRING LUTHERAN SERVICES,MI,0.18038,0.19359
075211,APPLE REHAB ROCKY HILL,CT,0.19325,0.19361
345482,BROOKDALE CARRIAGE CLUB PROVIDENCE,NC,0.18351,0.19361
395880,PHOEBE BERKS,PA,0.19537,0.19361
185029,RIVER OAKS POST ACUTE AND REHABILITATION CENTER,KY,0.23696,0.19361
145511,BELLA TERRA LOMBARD,IL,0.18349,0.19362
495166,STRATFORD HEALTHCARE CENTER,VA,0.21004,0.19363
145440,GENERATIONS AT NEIGHBORS,IL,0.21646,0.19363
395794,SAINT JOHN XXIII HOME,PA,0.17696,0.19364
555878,"GRANITE HILLS HEALTHCARE & WELLNESS CENTRE, LLC",CA,0.18585,0.19364
445105,SHANNONDALE HEALTH CARE CENTER,TN,0.19998,0.19364
345002,CYPRESS POINTE REHABILITATION CENTER,NC,0.20701,0.19365
375493,HEARTSWORTH CENTER FOR NURSING & REHABILITATION,OK,0.23877,0.19365
165205,GOOD SAMARITAN SOCIETY - LEMARS,IA,0.19036,0.19365
235027,EATON COUNTY MEDICAL CARE FACI,MI,0.18842,0.19365
146136,RADFORD GREEN,IL,0.20116,0.19365
325085,SAN JUAN CARE CENTER,NM,0.19995,0.19366
055869,VALLEY SKILLED NURSING CENTER,CA,0.21726,0.19366
525372,COLUMBIA HEALTH CARE CENTER,WI,0.17996,0.19366
505407,MOUNTAIN VIEW REHABILITATION AND CARE CENTER,WA,0.20911,0.19366
175467,KANSAS CHRISTIAN HOME,KS,0.17909,0.19367
245359,PINE HAVEN CARE CENTER INC,MN,0.21521,0.19367
285173,FLORENCE HOME,NE,0.19141,0.19368
525313,CROSSROADS CARE CENTER OF SUN PRAIRIE,WI,0.20837,0.19368
525613,VILLA MARINA HEALTH AND REHAB CTR,WI,0.2089,0.19369
335344,CHASEHEALTH REHAB AND RESIDENTIAL CARE,NY,0.2029,0.19369
365786,VILLA GEORGETOWN REHABILITATION AND HEALTHCARE CEN,OH,0.18166,0.19369
335336,MARGARET TIETZ CENTER FOR NURSING CARE INC,NY,0.19084,0.1937
315066,STRATFORD MANOR REHABILITATION AND CARE CENTER,NJ,0.21154,0.19371
265754,ADVANCED CARE OF ST JOSEPH,MO,0.24129,0.19371
185275,SIGNATURE HEALTHCARE OF HARTFORD REHAB & WELLNESS,KY,0.18096,0.19372
676342,ST. TERESA NURSING & REHAB CENTER,TX,0.18909,0.19372
555260,BAKERSFIELD POST ACUTE,CA,0.19843,0.19372
425397,NHC HEALTHCARE - BLUFFTON,SC,0.2239,0.19372
445249,DIVERSICARE OF MARTIN,TN,0.15391,0.19372
185187,GREENWOOD NURSING & REHABILITATION CENTER,KY,0.21245,0.19374
385132,AVAMERE REHABILITATION OF KING CITY,OR,0.18308,0.19375
115490,PRESBYTERIAN VILLAGE,GA,0.19332,0.19375
105846,BAYA POINTE NURSING AND REHABILITATION CENTER,FL,0.21334,0.19376
055292,SHIELDS RICHMOND NURSING CENTER,CA,0.18265,0.19376
675565,PARKWOOD HEALTHCARE COMMUNITY,TX,0.1743,0.19376
165211,GOOD SAMARITAN SOCIETY - OTTUMWA,IA,0.1788,0.19378
345484,TRANSYLVANIA REGIONAL HOSPITAL,NC,0.15823,0.19379
155849,RIVER TERRACE HEALTH CAMPUS,IN,0.2158,0.19379
395465,CEDARBROOK SENIOR CARE AND REHABILITATION,PA,0.21452,0.1938
676344,LEGACIES NURSING AND REHABILITATION,TX,0.1791,0.1938
075300,APPLE REHAB SHELTON LAKES,CT,0.17473,0.19381
425112,SIMPSONVILLE POST ACUTE,SC,0.18324,0.19381
345103,MATTHEWS HEALTH & REHAB CENTER,NC,0.20479,0.19382
555085,CLAREMONT MANOR CARE CENTER,CA,0.20647,0.19383
305086,BEDFORD NURSING & REHABILITATION CENTER,NH,0.22088,0.19384
175350,CAMBRIDGE PLACE,KS,0.1949,0.19384
035265,SUN HEALTH GRANDVIEW CARE CENTER,AZ,0.21127,0.19384
365620,LEGACY RIVERVIEW.,OH,0.21045,0.19385
505270,AVAMERE REHABILITATION AT PARK WEST,WA,0.20759,0.19386
315279,EMBASSY MANOR AT EDISON NURSING AND REHABILITATION,NJ,0.22499,0.19388
675649,STONEBRIDGE HEALTH REHAB,TX,0.18916,0.19388
395883,BURGH CARE CENTER,PA,0.20447,0.19388
676209,DECATUR MEDICAL LODGE,TX,0.18419,0.19389
155733,COLONIAL NURSING HOME,IN,,0.19389
525706,"CHRISTIAN COMMUNITY HOME OF OSCEOLA, INC",WI,0.19608,0.19391
495127,WESTMINSTER-CANTERBURY ON CHESAPEAKE BAY,VA,0.22991,0.19391
395661,CASSELMAN HEALTHCARE AND REHABILITATION CENTER,PA,0.18861,0.19391
435034,AVERA MARYHOUSE LONG TERM CARE,SD,0.18791,0.19392
315182,BRIDGEWAY CARE AND REHAB CENTER AT BRIDGEWATER,NJ,0.1847,0.19392
385104,HOOD RIVER POST ACUTE,OR,0.19714,0.19392
335404,RENAISSANCE REHABILITATION AND NURSING CARE CENTER,NY,0.19572,0.19392
105962,LIFE CARE CENTER AT WELLS CROSSING,FL,0.18698,0.19392
195410,ST JAMES PLACE NURSING CARE CENTER,LA,0.17361,0.19393
056168,GRANADA HILLS CONVALESCENT,CA,0.1802,0.19394
155716,ENVIVE OF EVANSVILLE,IN,0.17802,0.19394
395652,RIDGEVIEW HEALTHCARE AND REHABILITATION CENTER,PA,0.2014,0.19394
265840,NEIGHBORHOODS REHAB & SKILLED NURSING BY TIGERPLAC,MO,0.16422,0.19395
395653,WOODHAVEN HEALTH & REHAB CENTER,PA,0.18157,0.19396
115774,MAGNOLIA PLACE NURSING AND REHABILITATION,GA,,0.19396
145409,MICHAELSEN HEALTH CENTER,IL,0.17507,0.19396
505515,REGENCY OLYMPIA REHABILITATION AND NURSING CENTER,WA,0.17753,0.19397
155401,BEN HUR HEALTH AND REHABILITATION,IN,0.20338,0.19398
445523,WELLPARK AT SHANNONDALE,TN,0.20664,0.19399
425018,FLEETWOOD POST-ACUTE,SC,0.19466,0.19399
365306,MADISON HEALTH CARE,OH,,0.194
105293,EGRET COVE CENTER,FL,0.19676,0.194
215007,WICOMICO NURSING HOME,MD,0.18998,0.194
245518,ST THERESE HOME,MN,0.21476,0.194
175542,ADVANCED HEALTH CARE OF OVERLAND PARK,KS,0.17618,0.19401
175233,GALENA NURSING & REHAB CENTER,KS,0.18465,0.19401
355123,BETHANY ON 42ND,ND,0.18796,0.19402
365777,TRINITY COMMUNITY,OH,0.17101,0.19402
035143,LIFE CARE CENTER OF SCOTTSDALE,AZ,0.22397,0.19402
105474,VERO BEACH CARE CENTER,FL,0.21054,0.19403
105901,WESTMINSTER WOODS ON JULINGTON CREEK,FL,0.20981,0.19403
215328,FUTURE CARE PINEVIEW,MD,0.18468,0.19405
225723,FALL RIVER HEALTHCARE,MA,0.19891,0.19406
165304,MONTROSE HEALTH CENTER,IA,0.18833,0.19406
315347,HAMILTON PLACE AT THE PINES AT WHITING,NJ,0.17104,0.19406
335202,THE GRAND REHABILITATION AND NURSING AT BATAVIA,NY,0.19922,0.19406
185208,CARMEL MANOR,KY,0.19359,0.19407
015188,JACKSON HEALTH CARE FACILITY,AL,0.20217,0.19408
285072,GOOD SAMARITAN SOCIETY - HASTINGS VILLAGE,NE,0.18458,0.19408
345130,ACCORDIUS HEALTH AT CONCORD,NC,0.19555,0.19409
265402,RANCHO REHAB AND HEALTHCARE CENTER,MO,,0.19409
385183,MARQUIS CENTENNIAL POST ACUTE REHAB,OR,0.19726,0.1941
215179,MANOKIN NURSING AND REHAB,MD,0.18042,0.19411
345126,MOUNT OLIVE CENTER,NC,0.18117,0.19412
495077,TATE SPRINGS HEALTH & REHAB,VA,0.21479,0.19413
365152,SCHOENBRUNN HEALTHCARE,OH,0.18853,0.19413
225476,ALLIANCE HEALTH AT MAPLES,MA,0.18785,0.19414
035301,SKILLED NURSING UNIT AT ORO VALLEY HOSPITAL,AZ,,0.19414
375106,BROOKWOOD SKILLED NURSING AND THERAPY,OK,0.18379,0.19415
155795,AVALON SPRINGS HEALTH CAMPUS,IN,0.18275,0.19416
555686,STUDIO CITY REHABILITATION CENTER,CA,0.21175,0.19416
255162,TREND HEALTH AND REHAB OF BROOKHAVEN,MS,0.21597,0.19417
055255,CORONA HEALTH CARE CENTER,CA,0.18624,0.19417
145237,GENERATIONS AT REGENCY,IL,0.17534,0.19418
366367,ALTERCARE OF CANAL WINCHESTER POST-ACUTE RC,OH,0.19573,0.19418
