PROVIDER_ID,PROVIDER_NAME,STATE,TOTAL_EMPLOYEE_HOURS,TOTAL_CONTRACTOR_HOURS,PERM_TO_CONTRACT_RATIO
145500,HILLSBORO REHAB & HCC,IL,213.25,18.08,11.79
055562,NILES CANYON POST ACUTE,CA,218.4,18.56,11.77
025015,WRANGELL MEDICAL CENTER LTC,AK,150.7,12.8,11.77
335489,MORNINGSTAR RESIDENTIAL CARE CENTER,NY,241.01,20.5,11.76
675205,THE ATRIUM REHABILITATION CENTER,TX,97.25,8.27,11.76
365669,FOUR WINDS NURSING FACILITY,OH,223.26,19,11.75
065405,PARKER POST ACUTE,CO,295.7,25.16,11.75
265766,ELLISVILLE REHABILITATION AND NURSING,MO,369.75,31.5,11.74
145160,APERION CARE CAPITOL,IL,232.98,19.84,11.74
676252,CAPSTONE HEALTHCARE ESTATES AT VETERANS MEMORIAL,TX,422.53,36,11.74
105655,"INN AT FREEDOM VILLAGE, THE",FL,443.63,37.86,11.72
105555,JUPITER REHABILITATION AND HEALTHCARE CENTER,FL,377.75,32.25,11.71
075195,PARKWAY PAVILION HEALTH AND REHABILITATION CENTER,CT,374,31.93,11.71
335034,WYOMING COUNTY COMMUNITY HOSPITAL S N F,NY,576,49.25,11.7
225402,CLIFTON REHABILITATION NURSING CENTER,MA,517.25,44.25,11.69
555376,DANVILLE POST-ACUTE REHAB,CA,175.15,15,11.68
056158,COLLEGE OAK NURSING & REHABILITATION CENTER,CA,342.06,29.31,11.67
415045,OVERLOOK NURSING AND REHABILITATION CENTER,RI,277,23.75,11.66
105935,PENSACOLA NURSING & REHABILITATION CENTER,FL,349.81,30,11.66
06A190,SPANISH PEAKS VETERANS COMMUNITY LIVING CENTER,CO,279.93,24,11.66
676381,WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER,TX,269.87,23.17,11.65
145937,FOREST CITY REHAB & NRSG CTR,IL,279.5,24,11.65
015175,WESLEY PLACE ON HONEYSUCKLE,AL,608,52.25,11.64
145663,HIGHLIGHT HEALTHCARE OF AURORA,IL,163.2,14.05,11.62
165049,RIDGECREST VILLAGE,IA,177.01,15.25,11.61
155385,CAMELOT CARE CENTER,IN,274.1,23.6,11.61
075405,AUTUMN LAKE HEALTHCARE AT MADISON,CT,263.5,22.71,11.6
305078,"HARRIS HILL CENTER, GENESIS HEALTHCARE",NH,243.93,21.02,11.6
345150,KENANSVILLE REHABILITATION AND HEALTHCARE CENTER,NC,272.5,23.5,11.6
415123,STILLWATER ASSISTED LIVING AND SKILLED NURSING COM,RI,251.48,21.68,11.6
395251,SHADYSIDE SKILLED NURSING AND REHABILITATION CTR,PA,347.61,29.98,11.59
465111,SANDY HEALTH AND REHAB,UT,227.99,19.67,11.59
115115,"TOWER ROAD POST ACUTE, LLC",GA,446.17,38.5,11.59
335857,WILKINSON RESIDENTIAL HEALTH CARE FACILITY,NY,382.4,33.03,11.58
345489,SATURN NURSING & REHABILITATION,NC,312.5,27,11.57
145874,MEADOWBROOK MANOR - NAPERVILLE,IL,481.75,41.65,11.57
555787,"WHITTIER NURSING AND WELLNESS CENTER, INC",CA,132.92,11.5,11.56
385137,MARQUIS PLUM RIDGE POST ACUTE REHAB,OR,277.45,24,11.56
075441,"SPRINGS AT WATERMARK EAST HILL, THE",CT,101.1,8.75,11.55
146177,RESTHAVE HOME-WHITESIDE COUNTY,IL,239.32,20.75,11.53
065402,NEURORESTORATIVE COLORADO,CO,141.32,12.28,11.51
335603,SCHOFIELD RESIDENCE,NY,450,39.1,11.51
435118,PRAIRIE VIEW HEALTHCARE CENTER,SD,184,16,11.5
345519,LIBERTY COMMONS NSG & REHAB CTR OF JOHNSTON CTY,NC,309,26.9,11.49
195442,VERMILION HEALTH CARE CENTER,LA,279.02,24.28,11.49
505283,CLARKSTON HEALTH AND REHAB OF CASCADIA,WA,229.84,20,11.49
175245,EDWARDSVILLE CARE AND REHAB,KS,171.19,14.91,11.48
146118,PRAIRIEVIEW AT THE GARLANDS,IL,91.75,8,11.47
165301,GREAT RIVER CARE CENTER,IA,90.75,7.92,11.46
245332,THE ESTATES AT EXCELSIOR LLC,MN,67,5.85,11.45
435029,AVERA ROSEBUD COUNTRY CARE CENTER,SD,137.4,12,11.45
225382,THE GUARDIAN CENTER,MA,297.1,25.99,11.43
335163,OXFORD NURSING HOME,NY,695.9,61,11.41
555922,ORCHARDS SKILLED NURSING,CA,165.3,14.5,11.4
415073,JEANNE JUGAN RESIDENCE,RI,182.45,16,11.4
495247,NANS POINTE REHABILITATION AND NURSING,VA,377.87,33.17,11.39
055734,UKIAH POST ACUTE,CA,162.6,14.27,11.39
335486,PELHAM PARKWAY NURSING CARE & REHAB FACILITY L L C,NY,392.5,34.5,11.38
145219,BURGESS SQUARE HEALTHCARE CTR,IL,498.25,43.86,11.36
555069,WESTERN CONVALESCENT HOSPITAL,CA,526.16,46.3,11.36
275121,SIDNEY HEALTH CENTER EXTENDED CARE,MT,162.25,14.3,11.35
366196,ALTERCARE NEWARK SOUTH INC.,OH,90.83,8,11.35
315164,"FAMILY OF CARING HEALTHCARE AT TENAFLY, LLC",NJ,238.28,21,11.35
345333,ABBOTTS CREEK CENTER,NC,147.33,13,11.33
135042,SILVER RIDGE CARE,ID,192.66,17,11.33
675788,OAK MANOR OF COMMERCE NURSING AND REHABILITATION,TX,120.9,10.67,11.33
146008,ALDEN OF WATERFORD,IL,212.25,18.75,11.32
315357,ALARIS HEALTH AT CEDAR GROVE,NJ,581.66,51.4,11.32
195545,CLAIBORNE REHABILITATION,LA,135.75,12,11.31
195509,OUR LADY OF WISDOM COMMUNITY CARE CENTER,LA,370.26,32.75,11.31
345115,SALISBURY REHABILITATION AND NURSING CENTER,NC,434.93,38.48,11.3
335411,SEA CREST NURSING AND REHABILITATION CENTER,NY,928.35,82.22,11.29
325068,BELEN MEADOWS HEALTHCARE AND REHABILITATION CENTER,NM,340.41,30.15,11.29
185282,SOUTH SHORE NURSING AND REHABILITATION,KY,134.21,11.9,11.28
145910,CALHOUN NURSING & REHAB CENTER,IL,156.33,13.87,11.27
525609,ST MARYS HOME FOR THE AGED,WI,132.48,11.75,11.27
285278,NYE LEGACY HEALTH & REHABILITATION CENTER,NE,371.75,33,11.27
335288,SHORE VIEW NURSING  & REHABILITATION CENTER,NY,965.75,85.67,11.27
365904,SAINT JOSEPH CARE CENTER,OH,201.87,17.93,11.26
315115,ATLANTIC COAST REHAB & HEALTH,NJ,410.47,36.5,11.25
065225,COLONIAL REHABILITATION AND NURSING LLC,CO,172.42,15.32,11.25
395078,PINE VIEW HEALTHCARE AND REHABILITATION CENTER,PA,507.75,45.17,11.24
225227,FITCHBURG REHABILITATION AND NURSING CENTER,MA,157.25,14,11.23
065418,FOREST RIDGE,CO,258.2,23,11.23
165406,ROCKWELL COMMUNITY NURSING HOM,IA,89.75,8,11.22
445497,DYERSBURG HEALTH AND REHABILITATION CENTER,TN,266.5,23.75,11.22
215247,ATLEE HILL HEALTH AND REHAB CENTER,MD,171,15.25,11.21
335627,TERESIAN HOUSE NURSING HOME CO INC,NY,924,82.5,11.2
505528,LEA HILL REHABILITATION AND CARE CENTER,WA,168.58,15.05,11.2
146093,MEADOWBROOK MANOR - LAGRANGE,IL,590.25,52.73,11.19
055150,DIABLO VALLEY POST ACUTE,CA,723.03,64.73,11.17
145819,WARREN BARR BUFFALO GROVE,IL,527,47.17,11.17
075377,CIVITA CARE CENTER AT WEST RIVER,CT,338,30.25,11.17
225516,ELIOT CENTER FOR HEALTH AND REHABILITATION,MA,240.25,21.5,11.17
555839,DREIER'S NURSING CARE CENTER,CA,256.38,23,11.15
465090,CASCADES AT ORCHARD PARK,UT,150.4,13.5,11.14
255247,REST HAVEN HEALTH AND REHABILITATION,MS,127.08,11.42,11.13
335834,HIGHPOINTE ON MICHIGAN HEALTH CARE FACILITY,NY,1347.2,121,11.13
075384,MARLBOROUGH HEALTH & REHABILITATION CENTER,CT,324.5,29.15,11.13
275084,MOUNTAIN VIEW OF CASCADIA,MT,134.4,12.08,11.13
165177,COMMUNITY MEMORIAL HEALTH CENTER,IA,173.68,15.6,11.13
335737,"WEST LAWRENCE CARE CENTER, L L C",NY,411.75,37,11.13
395906,QUALITY LIFE SERVICES - HENRY CLAY,PA,189,17,11.12
165303,REHABILITATION CENTERS OF INDEPENDENCE WEST CAMPUS,IA,166.75,15,11.12
225541,CARLYLE HOUSE,MA,200,18,11.11
075393,BEL-AIR MANOR NURSING & REHABILITATION CENTER,CT,266.5,24,11.1
185005,SPRING CREEK POST-ACUTE REHABILITATION CENTER,KY,464.64,41.85,11.1
365436,MOTHER ANGELINE MCCRORY MANOR,OH,493.5,44.5,11.09
055674,HEALTHCARE CENTER OF ORANGE COUNTY,CA,415.2,37.45,11.09
225296,QUABBIN VALLEY HEALTHCARE,MA,339,30.59,11.08
335845,NORTHEAST CTR FOR REHABILITATION AND BRAIN INJURY,NY,787.5,71.08,11.08
345217,PREMIER NURSING AND REHABILITATION CENTER,NC,437.55,39.5,11.08
265553,STONEBRIDGE MARBLE HILL,MO,202.1,18.25,11.07
395092,MEADOW VIEW REHABILITATION & HEALTHCARE CENTER,PA,164.75,14.89,11.06
385244,NEHALEM VALLEY CARE CENTER,OR,91.25,8.25,11.06
145406,RANDOLPH COUNTY CARE CENTER,IL,143.75,13,11.06
225619,ALLIANCE HEALTH AT MARIE ESTHER,MA,96.51,8.73,11.05
145449,ACCOLADE PAXTON SENIOR LIVING,IL,167.03,15.12,11.05
676114,RIVER HILLS HEALTH AND REHABILITATION CENTER,TX,310.64,28.13,11.04
555842,JONES CONVALESCENT HOSPITAL,CA,80,7.25,11.03
335665,TERENCE CARDINAL COOKE HEALTH CARE CENTER,NY,1783.84,161.75,11.03
225154,M I NURSING & RESTORATIVE CENTER,MA,606.75,55,11.03
43A038,SCOTCHMAN LIVING CENTER,SD,132.25,12,11.02
315105,CORAL HARBOR REHABILITATION AND HEALTHCARE CENTER,NJ,264.5,24,11.02
335261,THE PARAMOUNT AT SOMERS REHAB AND NURSING CENTER,NY,731.97,66.5,11.01
315458,NEW VISTA NURSING & REHABILITATION CTR,NJ,767.75,69.75,11.01
135133,IDAHO STATE VETERANS HOME - LEWISTON,ID,177.2,16.1,11.01
425042,GREENVILLE POST ACUTE,SC,352.13,32.01,11
425403,PRESBYTERIAN HOME OF SC - FOOTHILLS,SC,104.5,9.5,11
365894,"MCV HEALTH CARE FACILITIES, INC",OH,287.93,26.17,11
245447,SACRED HEART CARE CENTER,MN,275,25,11
165792,MOUNT CARMEL BLUFFS,IA,230.75,21,10.99
235669,MAPLE MANOR REHAB CENTER OF NOVI INC,MI,253.2,23.03,10.99
185364,OWENTON HEALTHCARE AND REHABILITATION,KY,236.18,21.5,10.99
145770,ALLURE OF MT CARROLL,IL,175.75,16,10.98
425310,OAK HOLLOW OF SUMTER REHABILITATION CENTER,SC,123.41,11.25,10.97
225370,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,MA,263,24,10.96
555070,SOUTHLAND,CA,474.63,43.35,10.95
255292,LEGACY MANOR NURSING AND REHABILITATION,MS,149.9,13.7,10.94
435104,GOOD SAMARITAN SOCIETY NEW UNDERWOOD,SD,131.32,12,10.94
495157,SOUTHAMPTON MEMORIAL HOSP,VA,251.5,23,10.93
105966,LARSEN HEALTH CENTER,FL,697.75,63.82,10.93
365014,BRETHREN RETIREMENT COMMUNITY,OH,281.13,25.75,10.92
366102,ST FRANCIS SENIOR MINISTRIES,OH,169.23,15.5,10.92
235648,IHM SENIOR LIVING COMMUNITY,MI,217.61,19.97,10.9
465003,HERITAGE PARK HEALTHCARE AND REHABILITATION,UT,404.03,37.06,10.9
145379,ALDEN VALLEY RIDGE REHAB & HCC,IL,318.25,29.25,10.88
015192,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,402.04,37.01,10.86
105016,RIVER GARDEN HEBREW HOME FOR THE AGED,FL,692,63.75,10.85
395786,PLEASANT VIEW COMMUNITIES,PA,368.95,34,10.85
676099,THE ARBOUR AT WESTMINSTER MANOR,TX,354.11,32.68,10.84
315452,PEACE CARE ST JOSEPH'S,NJ,423.36,39.09,10.83
146061,BROOKDALE PLAZA LISLE SNF,IL,162.5,15,10.83
055034,MOTION PICTURE AND T.V. HOSP D/P SNF,CA,427.25,39.5,10.82
395103,"ELAN SKILLED NURSING AND REHAB, A JEWISH SENIOR LI",PA,460,42.5,10.82
235462,CH REHAB & NURS CNT - COMMONS FARMINGTON HILLS,MI,427.1,39.5,10.81
146139,REGENCY CARE,IL,254.1,23.5,10.81
245579,ESSENTIA HEALTH GRACE HOME,MN,86.5,8,10.81
366103,WELSH HOME THE,OH,302.21,27.97,10.8
365421,COLUMBUS COLONY ELDERLY CARE,OH,248.12,23,10.79
365268,ALTERCARE OF WADSWORTH,OH,250.67,23.25,10.78
215270,SOLOMONS NURSING AND REHAB CENTER,MD,258.75,24,10.78
335447,KING STREET HOME INC,NY,332.5,30.89,10.76
335332,EGER HEALTH CARE AND REHABILITATION CENTER,NY,948.31,88.18,10.75
675708,KEENELAND NURSING AND REHABILITATION,TX,123.1,11.45,10.75
106135,DOLPHIN POINTE HEALTH CARE CENTER,FL,587,54.63,10.75
495215,"OAK GROVE HEALTH & REHAB CENTER, LLC",VA,376.25,35,10.75
235261,SKLD LEONARD,MI,156.81,14.59,10.75
675071,YORKTOWN NURSING AND REHABILITATION CENTER,TX,85.96,8,10.75
235325,THE VILLA AT CITY CENTER,MI,384.17,35.74,10.75
525371,SILVER SPRINGS HEALTH CARE CENTER,WI,270.25,25.14,10.75
145857,APERION CARE ST ELMO,IL,118.5,11.05,10.72
675619,OAKS NURSING CENTER,TX,237.09,22.12,10.72
265621,LIVINGSTON MANOR CARE CENTER,MO,139.34,13,10.72
205184,MAINE VETERANS HOME - SO PARIS,ME,341.24,31.92,10.69
075011,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",CT,242.95,22.75,10.68
165524,BETHANY LUTHERAN HOME,IA,302.5,28.33,10.68
676174,LEGACY NURSING AND REHABILITATION,TX,203.69,19.09,10.67
045268,VAN BUREN HEALTHCARE AND REHABILITATION CENTER,AR,329.75,30.97,10.65
495342,YORK NURSING & REHABILITATION  CENTER,VA,282.25,26.5,10.65
425016,LINLEY PARK POST ACUTE,SC,260.68,24.5,10.64
175548,THE HEALTHCARE RESORT OF KANSAS CITY,KS,208.84,19.62,10.64
145979,GIBSON COMMUNITY HSP ANNEX,IL,47.71,4.49,10.63
445460,AHC VANCO,TN,259.25,24.38,10.63
335726,BEACON REHABILITATION AND NURSING CENTER,NY,335.53,31.6,10.62
435109,FIRESTEEL HEALTHCARE CENTER,SD,291.75,27.5,10.61
245238,MAHNOMEN HEALTH CENTER,MN,140.64,13.25,10.61
105796,EDGEWATER AT WATERMAN VILLAGE,FL,405.7,38.22,10.61
525495,ASCENSION LIVING - LAKESHORE AT SIENA,WI,229.65,21.64,10.61
225667,PLEASANT BAY OF BREWSTER REHAB CENTER,MA,338.5,32,10.58
265801,KATY MANOR,MO,185.75,17.55,10.58
285102,STANTON HEALTH CENTER,NE,253.91,23.99,10.58
135048,CLEARWATER HEALTH & REHABILITATION OF CASCADIA,ID,125.96,11.9,10.58
475055,THE VILLA REHAB,VT,84.61,8,10.58
106043,RIVERCHASE HEALTH AND REHABILITATION CENTER,FL,376.79,35.64,10.57
366385,CANTERBURY OF TWINSBURG,OH,239.24,22.65,10.56
375185,UNIVERSITY PARK SKILLED NURSING AND THERAPY MEMORY,OK,154,14.6,10.55
265698,"NICK'S HEALTH CARE CENTER, LLC",MO,129.25,12.25,10.55
165322,COTTAGE GROVE PLACE,IA,166.29,15.78,10.54
105487,BAY BREEZE SENIOR LIVING AND REHABILITATION CENTER,FL,449.94,42.7,10.54
165349,BELLE PLAINE SPECIALTY CARE,IA,89.57,8.5,10.54
265423,WESTVIEW NURSING HOME,MO,84.25,8,10.53
675701,LAWRENCE STREET HEALTH CARE CENTER,TX,231.75,22,10.53
365033,CEDARWOOD PLAZA,OH,336.83,32,10.53
225348,BOURNE MANOR EXTENDED CARE FACILITY,MA,335.56,31.86,10.53
055861,OJAI HEALTH & REHABILITATION,CA,230.76,21.93,10.52
245269,GOOD SHEPHERD LUTHERAN HOME,MN,504.5,48,10.51
155270,CORE OF DALE,IN,126,12,10.5
145718,CRESTWOOD REHABILITATION CTR,IL,490.7,46.8,10.49
145691,HALLMARK HEALTHCARE OF PEKIN,IL,167.71,16,10.48
165261,MILL-POND,IA,251.5,24,10.48
555016,ST JOHN KRONSTADT CONVALESCENT CENTER,CA,146.61,14,10.47
265310,DELMAR GARDENS SOUTH,MO,733.83,70.1,10.47
215183,FAYETTE HEALTH AND REHABILITATION CENTER,MD,476.5,45.5,10.47
355104,GOOD SAMARITAN SOCIETY - LAKOTA,ND,122.93,11.75,10.46
385260,MARQUIS HOPE VILLAGE,OR,162.01,15.5,10.45
155269,EAST LAKE NURSING & REHABILITATION CENTER,IN,254.66,24.36,10.45
185134,HAZARD HEALTH AND REHABILITATION CENTER,KY,510.63,48.9,10.44
676300,CANTON OAKS,TX,234.88,22.5,10.44
115675,"RETREAT, THE",GA,176.56,16.94,10.42
175304,EMPORIA PRESBYTERIAN MANOR,KS,203.63,19.55,10.42
195526,HERITAGE HEALTHCARE OF HAMMOND,LA,238.73,22.92,10.42
155707,SWISS VILLAGE,IN,319.96,30.75,10.41
335437,ELLICOTT CENTER FOR REHABILITATION AND NURSING,NY,642.5,61.75,10.4
345269,AUTUMN CARE OF SALISBURY,NC,303.75,29.25,10.38
255214,LAWRENCE CO NURSING CENTER,MS,207.62,20,10.38
065420,CASTLE PEAK SENIOR LIFE AND REHABILITATION,CO,171.25,16.5,10.38
676335,CITY OF ENNIS DBA BROADMOOR MEDICAL LODGE,TX,234.64,22.63,10.37
525638,PARK VIEW HEALTH CENTER,WI,411.75,39.75,10.36
335566,UNITED HELPERS CANTON NURSING HOME,NY,302,29.14,10.36
325033,RIO RANCHO CENTER,NM,313.46,30.25,10.36
395343,STONERIDGE TOWNE CENTRE,PA,164.83,15.93,10.35
676050,FOCUSED CARE AT PASADENA,TX,199.69,19.3,10.35
285281,OAKLAND HEIGHTS,NE,163,15.75,10.35
225439,ODD FELLOWS HOME OF MASSACHUSETTS,MA,326.58,31.55,10.35
265792,DELMAR GARDENS OF O'FALLON,MO,573.79,55.5,10.34
395704,"LAFAYETTE-REDEEMER, THE",PA,223.15,21.58,10.34
285133,HILLCREST HEALTH & REHAB,NE,552.9,53.5,10.33
055202,ROSEMEAD HEALTHCARE CENTER,CA,316.31,30.65,10.32
146029,FRANCISCAN VILLAGE,IL,343.25,33.25,10.32
225568,WILMINGTON REHAB CENTER,MA,343.25,33.3,10.31
105822,GARDENS HEALTHCARE & REHABILITATION CENTER,FL,360.35,34.96,10.31
365742,NATIONAL CHURCH RESIDENCES BRISTOL VILLAGE,OH,120.88,11.75,10.29
555040,LOTUS CARE CENTER,CA,127.93,12.43,10.29
385045,PORTHAVEN POST ACUTE,OR,231.25,22.5,10.28
505236,EDMONDS CARE,WA,334.48,32.56,10.27
235450,ALLENDALE NURSING AND REHABILITATION COMMUNITY,MI,169.85,16.57,10.25
265582,STONECREST HEALTHCARE,MO,123,12,10.25
335226,VESTAL PARK REHABILITATION AND NURSING CENTER,NY,522.61,51,10.25
325030,SANTA FE CARE CENTER,NM,246.1,24,10.25
495241,THALIA GARDENS REHABILITATION AND NURSING,VA,299.04,29.19,10.24
225343,NORWOOD HEALTHCARE,MA,334.8,32.7,10.24
335513,SEAGATE REHABILITATION AND NURSING CENTER,NY,887.65,86.95,10.21
225315,"HIGHLANDS, THE",MA,540.52,53,10.2
535017,SUBLETTE COUNTY HEALTH,WY,122.25,12,10.19
395018,GOOD SHEPHERD HOME RAKER CENTER,PA,367,36,10.19
425314,PIEDMONT POST-ACUTE,SC,289.86,28.46,10.18
375106,BROOKWOOD SKILLED NURSING AND THERAPY,OK,371.23,36.48,10.18
195469,AMELIA MANOR NURSING HOME,LA,331.16,32.55,10.17
396082,PARK LANE POST ACUTE LLC,PA,199.21,19.62,10.15
366002,CRESTLINE REHABILITATION AND NURSING CENTER,OH,71,7,10.14
365691,LEGACY MENTOR,OH,263.75,26,10.14
055374,UPLAND REHABILITATION AND CARE CENTER,CA,863.59,85.18,10.14
525326,PINE CREST NURSING HOME,WI,285.75,28.25,10.12
355064,BENEDICTINE LIVING CENTER OF GARRISON,ND,126.5,12.5,10.12
195559,HESSMER NURSING AND REHABILITATION CENTER,LA,273.26,27,10.12
165530,GLEN HAVEN VILLAGE,IA,240.25,23.75,10.12
235637,PLAINWELL PINES NURSING AND REHABILITATION COMMUNI,MI,82.49,8.15,10.12
315350,NORTH CAPE CENTER,NJ,306.92,30.33,10.12
455450,MERIDIAN CARE MONTE VISTA,TX,187,18.5,10.11
225299,CARE ONE AT REDSTONE,MA,487.75,48.25,10.11
555286,NEW ORANGE HILLS,CA,589.85,58.39,10.1
395671,SOUTHMONT OF PRESBYTERIAN SENIORCARE,PA,502.25,49.71,10.1
146141,TERRACES AT THE CLARE,IL,197.16,19.52,10.1
315423,"HAMILTON GROVE HEALTHCARE AND REHABILITATION, LLC",NJ,626.5,62,10.1
505263,MOUNTAIN VIEW POST ACUTE,WA,181.63,18,10.09
056425,VILLA ELENA HEALTHCARE CENTER,CA,319.04,31.61,10.09
315330,"COMPLETE CARE AT MARCELLA, LLC",NJ,451,44.75,10.08
525281,WATERS EDGE HEALTH AND REHABILITATION CENTER,WI,254.5,25.25,10.08
185464,"BEDROCK HC AT GREEN MEADOWS, LLC",KY,301.5,29.92,10.08
675172,CASCADES AT PORT ARTHUR,TX,304.46,30.26,10.06
555490,MEADOWOOD NURSING CENTER,CA,245.51,24.46,10.04
145684,ALIYA OF HOMEWOOD,IL,370.46,36.95,10.03
365437,"VANCREST OF URBANA, INC",OH,240.5,24,10.02
555214,PROFESSIONAL POST ACUTE CENTER,CA,317.98,31.78,10.01
075153,"VILLA AT STAMFORD, THE",CT,437.47,43.75,10
155487,BROWN COUNTY HEALTH AND LIVING COMMUNITY,IN,259.75,26,9.99
366415,OHIO LIVING CAPE MAY,OH,77.75,7.78,9.99
285057,TABITHA NURSING HOME,NE,789.6,79.06,9.99
325066,BLOOMFIELD NURSING AND REHABILITATION CENTER,NM,233.7,23.4,9.99
145923,WARREN BARR NORTH SHORE,IL,383.5,38.37,9.99
075272,ST JOSEPH'S RESIDENCE,CT,134.75,13.5,9.98
675270,PECAN MANOR NURSING AND REHABILITATION,TX,113.65,11.4,9.97
395400,SUSQUEHANNA HEALTH AND WELLNESS CENTER,PA,433.75,43.5,9.97
245028,HIGHLAND CHATEAU HEALTH AND REHABILITATION CENTER,MN,154.5,15.5,9.97
245276,MAPLEWOOD REHABILITATION CENTER,MN,258.5,25.92,9.97
335815,SENECA HILL MANOR INC,NY,376,37.75,9.96
065120,CLEAR CREEK CARE CENTER,CO,221.29,22.23,9.95
335160,LYNBROOK RESTORATIVE THERAPY AND NURSING,NY,365.75,36.75,9.95
475044,PINES REHAB & HEALTH CTR,VT,208.68,20.99,9.94
315231,THE CENTER FOR REHAB & NURSING WASHINGTON TOWNSHIP,NJ,561,56.5,9.93
335020,HEBREW HOME FOR THE AGED AT RIVERDALE,NY,1604.75,161.75,9.92
165791,WALNUT RIDGE,IA,138.75,14,9.91
285135,WAYNE COUNTRYVIEW CARE AND REHABILITATION,NE,111.02,11.2,9.91
055510,REDDING POST ACUTE,CA,286.4,28.92,9.9
425075,LILA DOYLE POST ACUTE,SC,305,30.85,9.89
195538,ALPINE SKILLED NURSING AND REHABILITATION,LA,315.98,31.95,9.89
015459,GALLERIA WOODS SKILLED NURSING FACILITY,AL,116.57,11.8,9.88
335027,WEST VILLAGE REHABILITATION AND NURSING CENTER,NY,481.02,48.67,9.88
225643,OVERLOOK MASONIC HEALTH CENTER,MA,423.97,43,9.86
145246,"PEARL OF HINSDALE, THE",IL,361.3,36.64,9.86
675964,MRC CREEKSIDE,TX,239.88,24.33,9.86
195551,GUEST HOUSE NURSING AND REHABILITATION,LA,302.64,30.68,9.86
105673,INDIAN RIVER CENTER,FL,566.81,57.55,9.85
345353,HIGHLAND HOUSE REHABILITATION AND HEALTHCARE,NC,236.5,24,9.85
095022,CAPITOL CITY REHAB AND HEALTHCARE CENTER,DC,1167.81,118.71,9.84
145443,ALLURE OF ZION,IL,307.4,31.3,9.82
225739,DWYER HOME,MA,152.2,15.5,9.82
065386,COLORADO STATE VETERANS NURSING HOME - RIFLE,CO,237.75,24.25,9.8
495216,STANLEYTOWN HEALTH AND REHABILITATION CENTER,VA,259.75,26.5,9.8
365731,EAST PARK CARE CENTER,OH,159.94,16.34,9.79
155491,MAJESTIC CARE OF CONNERSVILLE,IN,224.16,22.9,9.79
395804,LUTHERAN COMMUNITY AT TELFORD,PA,281,28.71,9.79
045456,PINK BUD HOME FOR THE GOLDEN YEARS,AR,234.62,24,9.78
26A443,HOPE CARE CENTER,MO,63.6,6.5,9.78
676410,PURE HEALTH TRANSITIONAL CARE AT TEXAS HEALTH PRES,TX,149,15.25,9.77
285108,ARBOR CARE CENTERS-O'NEILL LLC,NE,119.63,12.25,9.77
365433,OMNI MANOR NURSING HOME,OH,380,38.94,9.76
205128,MAPLECREST REHAB & LIVING CENTER,ME,124.21,12.72,9.76
165487,WESLEY ON GRAND,IA,284.75,29.25,9.74
245239,GUARDIAN ANGELS HEALTH & REHAB CENTER,MN,233.72,24,9.74
315177,GATEWAY CARE CENTER,NJ,432.46,44.49,9.72
075431,"TWIN MAPLES HEALTHCARE, INC",CT,120.75,12.43,9.71
185039,HIGHLANDS NURSING AND REHABILITATION,KY,471.52,48.58,9.71
525316,MANAWA COM NUR CTR,WI,72.75,7.5,9.7
055342,"THOUSAND OAKS POST ACUTE, LLC",CA,393.35,40.55,9.7
165167,THE VILLAGE,IA,189,19.5,9.69
105725,"HOME ASSOCIATION, THE",FL,210.75,21.75,9.69
525418,"EVANSVILLE MANOR NURSING AND REHAB, LLC",WI,227.75,23.51,9.69
055016,MOUNT SAN ANTONIO GARDENS,CA,154.87,16,9.68
195424,LEXINGTON HOUSE,LA,375.8,38.84,9.68
185442,NAZARETH HOME CLIFTON,KY,372.1,38.45,9.68
366391,ASTORIA SKILLED NURSING AND REHABILITATION,OH,135.25,13.98,9.67
165192,GOOD SAMARITAN SOCIETY - ESTHERVILLE,IA,130.55,13.5,9.67
425311,ANCHOR POST ACUTE,SC,408.48,42.23,9.67
145183,GOLDWATER CARE DANVILLE,IL,227.3,23.54,9.66
195615,BOOKER T.WASHINGTON SKILLED NURSING AND REHABILITA,LA,147.27,15.25,9.66
495430,RIVERSIDE LIFELONG HEALTH & REHABILITATION SALUD,VA,149.75,15.5,9.66
245489,EMMANUEL NURSING HOME,MN,224.5,23.25,9.66
065242,BROOKSHIRE POST ACUTE,CO,180.9,18.74,9.65
265456,BAPTIST HOMES OF INDEPENDENCE,MO,246.1,25.5,9.65
146116,LA SALLE COUNTY NURSING HOME,IL,188.25,19.5,9.65
245617,CARONDELET VILLAGE CARE CENTER,MN,144.5,15,9.63
065257,PRESTIGE CARE CENTER OF FORT COLLINS,CO,115.6,12,9.63
075321,"ST JOSEPH'S LIVING CENTER, INC",CT,345.22,35.83,9.63
185065,LANDMARK OF LANCASTER REHABILITATION AND NURSING C,KY,228.5,23.75,9.62
195386,LEGACY NURSING AND REHABILITATION OF MORGAN CITY,LA,221.62,23.03,9.62
445437,WEAKLEY COUNTY NURSING HOME,TN,209,21.72,9.62
495237,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,VA,526.25,54.75,9.61
065378,RIVERDALE POST ACUTE,CO,250.89,26.1,9.61
