PROVIDER_ID,PROVIDER_NAME,STATE,MONTH_START_DATE,QUARTER_LABEL,DAYS_IN_MONTH,DAYS_IN_QUARTER,TOTAL_PATIENTS,NUMBER_OF_CERTIFIED_BEDS,OCCUPANCY_RATE_PCT
145405,BRIA OF WESTMONT,IL,2024-04-01,2024 Q2,30,91,5071,215,78.62
145405,BRIA OF WESTMONT,IL,2024-05-01,2024 Q2,31,91,5059,215,75.90
145405,BRIA OF WESTMONT,IL,2024-06-01,2024 Q2,30,91,4800,215,74.42
145406,RANDOLPH COUNTY CARE CENTER,IL,2024-04-01,2024 Q2,30,91,1426,100,47.53
145406,RANDOLPH COUNTY CARE CENTER,IL,2024-05-01,2024 Q2,31,91,1481,100,47.77
145406,RANDOLPH COUNTY CARE CENTER,IL,2024-06-01,2024 Q2,30,91,1392,100,46.40
145409,MICHAELSEN HEALTH CENTER,IL,2024-04-01,2024 Q2,30,91,2144,99,72.19
145409,MICHAELSEN HEALTH CENTER,IL,2024-05-01,2024 Q2,31,91,2403,99,78.30
145409,MICHAELSEN HEALTH CENTER,IL,2024-06-01,2024 Q2,30,91,2192,99,73.80
145410,BREESE NURSING HOME,IL,2024-04-01,2024 Q2,30,91,1993,112,59.32
145410,BREESE NURSING HOME,IL,2024-05-01,2024 Q2,31,91,2120,112,61.06
145410,BREESE NURSING HOME,IL,2024-06-01,2024 Q2,30,91,2020,112,60.12
145411,PRAIRIE ROSE HEALTH CARE CTR,IL,2024-04-01,2024 Q2,30,91,1387,105,44.03
145411,PRAIRIE ROSE HEALTH CARE CTR,IL,2024-05-01,2024 Q2,31,91,1489,105,45.75
145411,PRAIRIE ROSE HEALTH CARE CTR,IL,2024-06-01,2024 Q2,30,91,1478,105,46.92
145413,GOLDWATER CARE TOLUCA,IL,2024-04-01,2024 Q2,30,91,1900,104,60.90
145413,GOLDWATER CARE TOLUCA,IL,2024-05-01,2024 Q2,31,91,1968,104,61.04
145413,GOLDWATER CARE TOLUCA,IL,2024-06-01,2024 Q2,30,91,1870,104,59.94
145414,PRAIRIE CROSSING LVG & REHAB,IL,2024-04-01,2024 Q2,30,91,1440,91,52.75
145414,PRAIRIE CROSSING LVG & REHAB,IL,2024-05-01,2024 Q2,31,91,1442,91,51.12
145414,PRAIRIE CROSSING LVG & REHAB,IL,2024-06-01,2024 Q2,30,91,1347,91,49.34
145415,IRVING PARK LIVING & REHAB CTR,IL,2024-04-01,2024 Q2,30,91,2343,117,66.75
145415,IRVING PARK LIVING & REHAB CTR,IL,2024-05-01,2024 Q2,31,91,2395,117,66.03
145415,IRVING PARK LIVING & REHAB CTR,IL,2024-06-01,2024 Q2,30,91,2427,117,69.15
145416,HEARTLAND NURSING & REHAB,IL,2024-04-01,2024 Q2,30,91,1489,81,61.28
145416,HEARTLAND NURSING & REHAB,IL,2024-05-01,2024 Q2,31,91,1419,81,56.51
145416,HEARTLAND NURSING & REHAB,IL,2024-06-01,2024 Q2,30,91,1439,81,59.22
145418,ROYAL OAKS CARE CENTER,IL,2024-04-01,2024 Q2,30,91,4008,200,66.80
145418,ROYAL OAKS CARE CENTER,IL,2024-05-01,2024 Q2,31,91,4019,200,64.82
145418,ROYAL OAKS CARE CENTER,IL,2024-06-01,2024 Q2,30,91,3918,200,65.30
145419,BRIA OF ELMWOOD PARK,IL,2024-04-01,2024 Q2,30,91,4443,245,60.45
145419,BRIA OF ELMWOOD PARK,IL,2024-05-01,2024 Q2,31,91,4454,245,58.64
145419,BRIA OF ELMWOOD PARK,IL,2024-06-01,2024 Q2,30,91,4378,245,59.56
145420,BRIDGEWAY SENIOR LIVING,IL,2024-04-01,2024 Q2,30,91,4781,226,70.52
145420,BRIDGEWAY SENIOR LIVING,IL,2024-05-01,2024 Q2,31,91,4813,226,68.70
145420,BRIDGEWAY SENIOR LIVING,IL,2024-06-01,2024 Q2,30,91,4784,226,70.56
145422,FAIR HAVENS SENIOR LIVING,IL,2024-04-01,2024 Q2,30,91,2789,154,60.37
145422,FAIR HAVENS SENIOR LIVING,IL,2024-05-01,2024 Q2,31,91,2987,154,62.57
145422,FAIR HAVENS SENIOR LIVING,IL,2024-06-01,2024 Q2,30,91,2965,154,64.18
145424,LANDMARK OF RICHTON PARK REHAB & NSG CTR,IL,2024-04-01,2024 Q2,30,91,2846,294,32.27
145424,LANDMARK OF RICHTON PARK REHAB & NSG CTR,IL,2024-05-01,2024 Q2,31,91,2811,294,30.84
145424,LANDMARK OF RICHTON PARK REHAB & NSG CTR,IL,2024-06-01,2024 Q2,30,91,2584,294,29.30
145426,PAVILION OF OTTAWA,IL,2024-04-01,2024 Q2,30,91,3730,135,92.10
145426,PAVILION OF OTTAWA,IL,2024-05-01,2024 Q2,31,91,3915,135,93.55
145426,PAVILION OF OTTAWA,IL,2024-06-01,2024 Q2,30,91,3851,135,95.09
145427,BRIA OF ALTON,IL,2024-04-01,2024 Q2,30,91,1889,181,34.79
145427,BRIA OF ALTON,IL,2024-05-01,2024 Q2,31,91,2074,181,36.96
145427,BRIA OF ALTON,IL,2024-06-01,2024 Q2,30,91,2082,181,38.34
145429,WENTWORTH REHAB & HCC,IL,2024-04-01,2024 Q2,30,91,5081,300,56.46
145429,WENTWORTH REHAB & HCC,IL,2024-05-01,2024 Q2,31,91,5508,300,59.23
145429,WENTWORTH REHAB & HCC,IL,2024-06-01,2024 Q2,30,91,5434,300,60.38
145431,LOFT REHABILITATION & NURSING,IL,2024-04-01,2024 Q2,30,91,1892,92,68.55
145431,LOFT REHABILITATION & NURSING,IL,2024-05-01,2024 Q2,31,91,1965,92,68.90
145431,LOFT REHABILITATION & NURSING,IL,2024-06-01,2024 Q2,30,91,1869,92,67.72
145433,GROVE OF ST CHARLES,IL,2024-04-01,2024 Q2,30,91,2802,120,77.83
145433,GROVE OF ST CHARLES,IL,2024-05-01,2024 Q2,31,91,2717,120,73.04
145433,GROVE OF ST CHARLES,IL,2024-06-01,2024 Q2,30,91,2731,120,75.86
145434,CLARIDGE HEALTHCARE CENTER,IL,2024-04-01,2024 Q2,30,91,2452,231,35.38
145434,CLARIDGE HEALTHCARE CENTER,IL,2024-05-01,2024 Q2,31,91,2666,231,37.23
145434,CLARIDGE HEALTHCARE CENTER,IL,2024-06-01,2024 Q2,30,91,2483,231,35.83
145436,APOSTOLIC CHRISTIAN RESTMOR,IL,2024-04-01,2024 Q2,30,91,1642,62,88.28
145436,APOSTOLIC CHRISTIAN RESTMOR,IL,2024-05-01,2024 Q2,31,91,1687,62,87.77
145436,APOSTOLIC CHRISTIAN RESTMOR,IL,2024-06-01,2024 Q2,30,91,1525,62,81.99
145437,APERION CARE PRINCETON,IL,2024-04-01,2024 Q2,30,91,1937,92,70.18
145437,APERION CARE PRINCETON,IL,2024-05-01,2024 Q2,31,91,2144,92,75.18
145437,APERION CARE PRINCETON,IL,2024-06-01,2024 Q2,30,91,2032,92,73.62
145438,COLLINSVILLE REHAB & HEALTH CC,IL,2024-04-01,2024 Q2,30,91,1618,94,57.38
145438,COLLINSVILLE REHAB & HEALTH CC,IL,2024-05-01,2024 Q2,31,91,1713,94,58.79
145438,COLLINSVILLE REHAB & HEALTH CC,IL,2024-06-01,2024 Q2,30,91,1682,94,59.65
145439,ACCOLADE HEALTHCARE OF SAVOY,IL,2024-04-01,2024 Q2,30,91,5357,213,83.83
145439,ACCOLADE HEALTHCARE OF SAVOY,IL,2024-05-01,2024 Q2,31,91,5587,213,84.61
145439,ACCOLADE HEALTHCARE OF SAVOY,IL,2024-06-01,2024 Q2,30,91,5360,213,83.88
145440,GENERATIONS AT NEIGHBORS,IL,2024-04-01,2024 Q2,30,91,3369,131,85.73
145440,GENERATIONS AT NEIGHBORS,IL,2024-05-01,2024 Q2,31,91,3428,131,84.41
145440,GENERATIONS AT NEIGHBORS,IL,2024-06-01,2024 Q2,30,91,3148,131,80.10
145441,SHELBYVILLE MANOR,IL,2024-04-01,2024 Q2,30,91,2377,109,72.69
145441,SHELBYVILLE MANOR,IL,2024-05-01,2024 Q2,31,91,2670,109,79.02
145441,SHELBYVILLE MANOR,IL,2024-06-01,2024 Q2,30,91,2411,109,73.73
145442,TOULON REHAB & HEALTH CARE CENTER,IL,2024-04-01,2024 Q2,30,91,2084,136,51.08
145442,TOULON REHAB & HEALTH CARE CENTER,IL,2024-05-01,2024 Q2,31,91,2134,136,50.62
145442,TOULON REHAB & HEALTH CARE CENTER,IL,2024-06-01,2024 Q2,30,91,2039,136,49.98
145443,ALLURE OF ZION,IL,2024-04-01,2024 Q2,30,91,2584,115,74.90
145443,ALLURE OF ZION,IL,2024-05-01,2024 Q2,31,91,2903,115,81.43
145443,ALLURE OF ZION,IL,2024-06-01,2024 Q2,30,91,2895,115,83.91
145445,OAK HILL,IL,2024-04-01,2024 Q2,30,91,3892,144,90.09
145445,OAK HILL,IL,2024-05-01,2024 Q2,31,91,4081,144,91.42
145445,OAK HILL,IL,2024-06-01,2024 Q2,30,91,3854,144,89.21
145446,MARIGOLD REHABILITATION HCC,IL,2024-04-01,2024 Q2,30,91,2462,172,47.71
145446,MARIGOLD REHABILITATION HCC,IL,2024-05-01,2024 Q2,31,91,2547,172,47.77
145446,MARIGOLD REHABILITATION HCC,IL,2024-06-01,2024 Q2,30,91,2551,172,49.44
145447,APERION CARE FOX RIVER,IL,2024-04-01,2024 Q2,30,91,2017,94,71.52
145447,APERION CARE FOX RIVER,IL,2024-05-01,2024 Q2,31,91,2254,94,77.35
145447,APERION CARE FOX RIVER,IL,2024-06-01,2024 Q2,30,91,2106,94,74.68
145449,ACCOLADE PAXTON SENIOR LIVING,IL,2024-04-01,2024 Q2,30,91,1919,75,85.29
145449,ACCOLADE PAXTON SENIOR LIVING,IL,2024-05-01,2024 Q2,31,91,1887,75,81.16
145449,ACCOLADE PAXTON SENIOR LIVING,IL,2024-06-01,2024 Q2,30,91,1891,75,84.04
145450,ALDEN LAKELAND REHAB & HCC,IL,2024-04-01,2024 Q2,30,91,4605,300,51.17
145450,ALDEN LAKELAND REHAB & HCC,IL,2024-05-01,2024 Q2,31,91,4789,300,51.49
145450,ALDEN LAKELAND REHAB & HCC,IL,2024-06-01,2024 Q2,30,91,4640,300,51.56
145452,ARC AT DWIGHT,IL,2024-04-01,2024 Q2,30,91,2433,92,88.15
145452,ARC AT DWIGHT,IL,2024-05-01,2024 Q2,31,91,2686,92,94.18
145452,ARC AT DWIGHT,IL,2024-06-01,2024 Q2,30,91,2524,92,91.45
145453,ALDEN TERRACE OF MCHENRY REHAB,IL,2024-04-01,2024 Q2,30,91,4160,316,43.88
145453,ALDEN TERRACE OF MCHENRY REHAB,IL,2024-05-01,2024 Q2,31,91,4192,316,42.79
145453,ALDEN TERRACE OF MCHENRY REHAB,IL,2024-06-01,2024 Q2,30,91,4305,316,45.41
145454,CARLINVILLE REHAB & HCC,IL,2024-04-01,2024 Q2,30,91,2191,98,74.52
145454,CARLINVILLE REHAB & HCC,IL,2024-05-01,2024 Q2,31,91,2309,98,76.00
145454,CARLINVILLE REHAB & HCC,IL,2024-06-01,2024 Q2,30,91,2301,98,78.27
145456,LAKESIDE HEALTH & REHAB CENTER,IL,2024-04-01,2024 Q2,30,91,1512,95,53.05
145456,LAKESIDE HEALTH & REHAB CENTER,IL,2024-05-01,2024 Q2,31,91,1660,95,56.37
145456,LAKESIDE HEALTH & REHAB CENTER,IL,2024-06-01,2024 Q2,30,91,1725,95,60.53
145457,QUINCY HEALTHCARE & SR LIVING,IL,2024-04-01,2024 Q2,30,91,2549,89,95.47
145457,QUINCY HEALTHCARE & SR LIVING,IL,2024-05-01,2024 Q2,31,91,2485,89,90.07
145457,QUINCY HEALTHCARE & SR LIVING,IL,2024-06-01,2024 Q2,30,91,2380,89,89.14
145458,ALTA REHAB AT OAK BROOK,IL,2024-04-01,2024 Q2,30,91,3141,156,67.12
145458,ALTA REHAB AT OAK BROOK,IL,2024-05-01,2024 Q2,31,91,3294,156,68.11
145458,ALTA REHAB AT OAK BROOK,IL,2024-06-01,2024 Q2,30,91,3113,156,66.52
145460,THRIVE OF LAKE COUNTY,IL,2024-04-01,2024 Q2,30,91,4643,185,83.66
145460,THRIVE OF LAKE COUNTY,IL,2024-05-01,2024 Q2,31,91,4740,185,82.65
145460,THRIVE OF LAKE COUNTY,IL,2024-06-01,2024 Q2,30,91,4622,185,83.28
145464,HAMMOND-HENRY DISTRICT HSP,IL,2024-04-01,2024 Q2,30,91,1086,38,95.26
145464,HAMMOND-HENRY DISTRICT HSP,IL,2024-05-01,2024 Q2,31,91,1096,38,93.04
145464,HAMMOND-HENRY DISTRICT HSP,IL,2024-06-01,2024 Q2,30,91,1051,38,92.19
145465,JERSEYVILLE NSG & REHAB CENTER,IL,2024-04-01,2024 Q2,30,91,1365,111,40.99
145465,JERSEYVILLE NSG & REHAB CENTER,IL,2024-05-01,2024 Q2,31,91,1465,111,42.57
145465,JERSEYVILLE NSG & REHAB CENTER,IL,2024-06-01,2024 Q2,30,91,1466,111,44.02
145466,TWIN LAKES REHAB & HEALTH CARE,IL,2024-04-01,2024 Q2,30,91,763,56,45.42
145466,TWIN LAKES REHAB & HEALTH CARE,IL,2024-05-01,2024 Q2,31,91,868,56,50.00
145466,TWIN LAKES REHAB & HEALTH CARE,IL,2024-06-01,2024 Q2,30,91,910,56,54.17
145468,"CITADEL OF SKOKIE, THE",IL,2024-04-01,2024 Q2,30,91,2999,113,88.47
145468,"CITADEL OF SKOKIE, THE",IL,2024-05-01,2024 Q2,31,91,3131,113,89.38
145468,"CITADEL OF SKOKIE, THE",IL,2024-06-01,2024 Q2,30,91,3108,113,91.68
145469,PARIS HEALTH AND REHAB CENTER,IL,2024-04-01,2024 Q2,30,91,2473,128,64.40
145469,PARIS HEALTH AND REHAB CENTER,IL,2024-05-01,2024 Q2,31,91,2494,128,62.85
145469,PARIS HEALTH AND REHAB CENTER,IL,2024-06-01,2024 Q2,30,91,2382,128,62.03
145470,HERITAGE HEALTH-HOOPESTON,IL,2024-04-01,2024 Q2,30,91,2090,75,92.89
145470,HERITAGE HEALTH-HOOPESTON,IL,2024-05-01,2024 Q2,31,91,2169,75,93.29
145470,HERITAGE HEALTH-HOOPESTON,IL,2024-06-01,2024 Q2,30,91,2154,75,95.73
145473,PEARL OF ORCHARD VALLEY,IL,2024-04-01,2024 Q2,30,91,3852,203,63.25
145473,PEARL OF ORCHARD VALLEY,IL,2024-05-01,2024 Q2,31,91,3914,203,62.20
145473,PEARL OF ORCHARD VALLEY,IL,2024-06-01,2024 Q2,30,91,3671,203,60.28
145476,OREGON LIVING AND REHABILITATION CENTER,IL,2024-04-01,2024 Q2,30,91,1949,104,62.47
145476,OREGON LIVING AND REHABILITATION CENTER,IL,2024-05-01,2024 Q2,31,91,2070,104,64.21
145476,OREGON LIVING AND REHABILITATION CENTER,IL,2024-06-01,2024 Q2,30,91,2111,104,67.66
145478,NOKOMIS REHAB & HEALTH CARE CENTER,IL,2024-04-01,2024 Q2,30,91,874,92,31.67
145478,NOKOMIS REHAB & HEALTH CARE CENTER,IL,2024-05-01,2024 Q2,31,91,950,92,33.31
145478,NOKOMIS REHAB & HEALTH CARE CENTER,IL,2024-06-01,2024 Q2,30,91,875,92,31.70
145479,ATRIUM HEALTH CARE CENTER,IL,2024-04-01,2024 Q2,30,91,4485,160,93.44
145479,ATRIUM HEALTH CARE CENTER,IL,2024-05-01,2024 Q2,31,91,4736,160,95.48
145479,ATRIUM HEALTH CARE CENTER,IL,2024-06-01,2024 Q2,30,91,4489,160,93.52
145480,MATTOON REHAB & HCC,IL,2024-04-01,2024 Q2,30,91,3049,148,68.67
145480,MATTOON REHAB & HCC,IL,2024-05-01,2024 Q2,31,91,3199,148,69.73
145480,MATTOON REHAB & HCC,IL,2024-06-01,2024 Q2,30,91,2953,148,66.51
145482,SHERIDAN VILLAGE NRSG & RHB,IL,2024-04-01,2024 Q2,30,91,5203,191,90.80
145482,SHERIDAN VILLAGE NRSG & RHB,IL,2024-05-01,2024 Q2,31,91,5438,191,91.84
145482,SHERIDAN VILLAGE NRSG & RHB,IL,2024-06-01,2024 Q2,30,91,5234,191,91.34
145483,MONTGOMERY NURSING & REHAB CTR,IL,2024-04-01,2024 Q2,30,91,2237,100,74.57
145483,MONTGOMERY NURSING & REHAB CTR,IL,2024-05-01,2024 Q2,31,91,2473,100,79.77
145483,MONTGOMERY NURSING & REHAB CTR,IL,2024-06-01,2024 Q2,30,91,2342,100,78.07
145484,ELEVATE CARE CHICAGO NORTH,IL,2024-04-01,2024 Q2,30,91,4807,312,51.36
145484,ELEVATE CARE CHICAGO NORTH,IL,2024-05-01,2024 Q2,31,91,5163,312,53.38
145484,ELEVATE CARE CHICAGO NORTH,IL,2024-06-01,2024 Q2,30,91,4865,312,51.98
145486,GOLDWATER CARE SPRING VALLEY,IL,2024-04-01,2024 Q2,30,91,2316,98,78.78
145486,GOLDWATER CARE SPRING VALLEY,IL,2024-05-01,2024 Q2,31,91,2382,98,78.41
145486,GOLDWATER CARE SPRING VALLEY,IL,2024-06-01,2024 Q2,30,91,2228,98,75.78
145488,RUSHVILLE NURSING & REHAB CTR,IL,2024-04-01,2024 Q2,30,91,1916,96,66.53
145488,RUSHVILLE NURSING & REHAB CTR,IL,2024-05-01,2024 Q2,31,91,2030,96,68.21
145488,RUSHVILLE NURSING & REHAB CTR,IL,2024-06-01,2024 Q2,30,91,1876,96,65.14
145489,PIPER CITY REHAB & LIVING CTR,IL,2024-04-01,2024 Q2,30,91,1052,60,58.44
145489,PIPER CITY REHAB & LIVING CTR,IL,2024-05-01,2024 Q2,31,91,1101,60,59.19
145489,PIPER CITY REHAB & LIVING CTR,IL,2024-06-01,2024 Q2,30,91,1035,60,57.50
145494,MCLEAN COUNTY NURSING HOME,IL,2024-04-01,2024 Q2,30,91,2940,148,66.22
145494,MCLEAN COUNTY NURSING HOME,IL,2024-05-01,2024 Q2,31,91,2940,148,64.08
145494,MCLEAN COUNTY NURSING HOME,IL,2024-06-01,2024 Q2,30,91,2878,148,64.82
145495,MEDINA NURSING CENTER,IL,2024-04-01,2024 Q2,30,91,1423,89,53.30
145495,MEDINA NURSING CENTER,IL,2024-05-01,2024 Q2,31,91,1384,89,50.16
145495,MEDINA NURSING CENTER,IL,2024-06-01,2024 Q2,30,91,1284,89,48.09
145497,THREE SPRINGS SR LIVING & RHAB,IL,2024-04-01,2024 Q2,30,91,1930,83,77.51
145497,THREE SPRINGS SR LIVING & RHAB,IL,2024-05-01,2024 Q2,31,91,2034,83,79.05
145497,THREE SPRINGS SR LIVING & RHAB,IL,2024-06-01,2024 Q2,30,91,1914,83,76.87
145499,FAYETTE COUNTY HOSPITAL,IL,2024-04-01,2024 Q2,30,91,1002,85,39.29
145499,FAYETTE COUNTY HOSPITAL,IL,2024-05-01,2024 Q2,31,91,1032,85,39.17
145499,FAYETTE COUNTY HOSPITAL,IL,2024-06-01,2024 Q2,30,91,1000,85,39.22
145500,HILLSBORO REHAB & HCC,IL,2024-04-01,2024 Q2,30,91,2433,121,67.02
145500,HILLSBORO REHAB & HCC,IL,2024-05-01,2024 Q2,31,91,2503,121,66.73
145500,HILLSBORO REHAB & HCC,IL,2024-06-01,2024 Q2,30,91,2545,121,70.11
145502,TAYLORVILLE CARE CENTER,IL,2024-04-01,2024 Q2,30,91,2135,98,72.62
145502,TAYLORVILLE CARE CENTER,IL,2024-05-01,2024 Q2,31,91,2235,98,73.57
145502,TAYLORVILLE CARE CENTER,IL,2024-06-01,2024 Q2,30,91,2027,98,68.95
145507,CLARK MANOR,IL,2024-04-01,2024 Q2,30,91,7356,267,91.84
145507,CLARK MANOR,IL,2024-05-01,2024 Q2,31,91,7546,267,91.17
145507,CLARK MANOR,IL,2024-06-01,2024 Q2,30,91,7306,267,91.21
145508,HIGHLAND HEALTH CARE CENTER,IL,2024-04-01,2024 Q2,30,91,2580,128,67.19
145508,HIGHLAND HEALTH CARE CENTER,IL,2024-05-01,2024 Q2,31,91,2705,128,68.17
145508,HIGHLAND HEALTH CARE CENTER,IL,2024-06-01,2024 Q2,30,91,2464,128,64.17
145510,AVANTARA LINCOLN PARK,IL,2024-04-01,2024 Q2,30,91,6369,248,85.60
145510,AVANTARA LINCOLN PARK,IL,2024-05-01,2024 Q2,31,91,6327,248,82.30
145510,AVANTARA LINCOLN PARK,IL,2024-06-01,2024 Q2,30,91,6453,248,86.73
145511,BELLA TERRA LOMBARD,IL,2024-04-01,2024 Q2,30,91,3917,224,58.29
145511,BELLA TERRA LOMBARD,IL,2024-05-01,2024 Q2,31,91,4260,224,61.35
145511,BELLA TERRA LOMBARD,IL,2024-06-01,2024 Q2,30,91,4132,224,61.49
145514,EFFINGHAM REHAB & HEALTH C CTR,IL,2024-04-01,2024 Q2,30,91,1209,62,65.00
145514,EFFINGHAM REHAB & HEALTH C CTR,IL,2024-05-01,2024 Q2,31,91,1307,62,68.00
145514,EFFINGHAM REHAB & HEALTH C CTR,IL,2024-06-01,2024 Q2,30,91,1219,62,65.54
145515,FREEBURG CARE CENTER,IL,2024-04-01,2024 Q2,30,91,3005,118,84.89
145515,FREEBURG CARE CENTER,IL,2024-05-01,2024 Q2,31,91,2953,118,80.73
145515,FREEBURG CARE CENTER,IL,2024-06-01,2024 Q2,30,91,2946,118,83.22
145517,WHITE OAK REHABILITATION & HCC,IL,2024-04-01,2024 Q2,30,91,846,65,43.38
145517,WHITE OAK REHABILITATION & HCC,IL,2024-05-01,2024 Q2,31,91,863,65,42.83
145517,WHITE OAK REHABILITATION & HCC,IL,2024-06-01,2024 Q2,30,91,848,65,43.49
145518,MAR KA NURSING HOME,IL,2024-04-01,2024 Q2,30,91,1263,76,55.39
145518,MAR KA NURSING HOME,IL,2024-05-01,2024 Q2,31,91,1352,76,57.39
145518,MAR KA NURSING HOME,IL,2024-06-01,2024 Q2,30,91,1316,76,57.72
145519,WHITE HALL NURSING & REHAB CENTER,IL,2024-04-01,2024 Q2,30,91,3156,119,88.40
145519,WHITE HALL NURSING & REHAB CENTER,IL,2024-05-01,2024 Q2,31,91,3319,119,89.97
145519,WHITE HALL NURSING & REHAB CENTER,IL,2024-06-01,2024 Q2,30,91,3095,119,86.69
145522,BEACON HILL,IL,2024-04-01,2024 Q2,30,91,1198,45,88.74
145522,BEACON HILL,IL,2024-05-01,2024 Q2,31,91,1240,45,88.89
145522,BEACON HILL,IL,2024-06-01,2024 Q2,30,91,1062,45,78.67
145524,ACCOLADE HC OF EAST PEORIA,IL,2024-04-01,2024 Q2,30,91,1883,71,88.40
145524,ACCOLADE HC OF EAST PEORIA,IL,2024-05-01,2024 Q2,31,91,1787,71,81.19
145524,ACCOLADE HC OF EAST PEORIA,IL,2024-06-01,2024 Q2,30,91,1734,71,81.41
145526,GOTTLIEB MEMORIAL HOSPITAL,IL,2024-04-01,2024 Q2,30,91,680,32,70.83
145526,GOTTLIEB MEMORIAL HOSPITAL,IL,2024-05-01,2024 Q2,31,91,740,32,74.60
145526,GOTTLIEB MEMORIAL HOSPITAL,IL,2024-06-01,2024 Q2,30,91,717,32,74.69
145527,BRANDEL HEALTH AND REHAB,IL,2024-04-01,2024 Q2,30,91,2192,102,71.63
145527,BRANDEL HEALTH AND REHAB,IL,2024-05-01,2024 Q2,31,91,2183,102,69.04
145527,BRANDEL HEALTH AND REHAB,IL,2024-06-01,2024 Q2,30,91,2120,102,69.28
145532,BIRCHWOOD PLAZA,IL,2024-04-01,2024 Q2,30,91,4367,200,72.78
145532,BIRCHWOOD PLAZA,IL,2024-05-01,2024 Q2,31,91,4491,200,72.44
145532,BIRCHWOOD PLAZA,IL,2024-06-01,2024 Q2,30,91,4388,200,73.13
145536,"CITADEL OF BOURBONNAIS,THE",IL,2024-04-01,2024 Q2,30,91,2724,107,84.86
145536,"CITADEL OF BOURBONNAIS,THE",IL,2024-05-01,2024 Q2,31,91,2716,107,81.88
145536,"CITADEL OF BOURBONNAIS,THE",IL,2024-06-01,2024 Q2,30,91,2783,107,86.70
145538,BEECHER MANOR NRSG & REHAB CTR,IL,2024-04-01,2024 Q2,30,91,3528,128,91.88
145538,BEECHER MANOR NRSG & REHAB CTR,IL,2024-05-01,2024 Q2,31,91,3658,128,92.19
145538,BEECHER MANOR NRSG & REHAB CTR,IL,2024-06-01,2024 Q2,30,91,3624,128,94.38
145546,MT ZION HEALTH & REHAB CENTER,IL,2024-04-01,2024 Q2,30,91,1906,71,89.48
145546,MT ZION HEALTH & REHAB CENTER,IL,2024-05-01,2024 Q2,31,91,1957,71,88.91
145546,MT ZION HEALTH & REHAB CENTER,IL,2024-06-01,2024 Q2,30,91,1979,71,92.91
145547,DEKALB COUNTY REHAB & NURSING,IL,2024-04-01,2024 Q2,30,91,3142,190,55.12
145547,DEKALB COUNTY REHAB & NURSING,IL,2024-05-01,2024 Q2,31,91,3128,190,53.11
145547,DEKALB COUNTY REHAB & NURSING,IL,2024-06-01,2024 Q2,30,91,3239,190,56.82
145548,COMMUNITY FIRST MEDICAL CENTER,IL,2024-04-01,2024 Q2,30,91,489,66,24.70
145548,COMMUNITY FIRST MEDICAL CENTER,IL,2024-05-01,2024 Q2,31,91,543,66,26.54
145548,COMMUNITY FIRST MEDICAL CENTER,IL,2024-06-01,2024 Q2,30,91,479,66,24.19
145549,BELHAVEN NURSING & REHAB CENTER,IL,2024-04-01,2024 Q2,30,91,4968,221,74.93
145549,BELHAVEN NURSING & REHAB CENTER,IL,2024-05-01,2024 Q2,31,91,5159,221,75.30
145549,BELHAVEN NURSING & REHAB CENTER,IL,2024-06-01,2024 Q2,30,91,4972,221,74.99
145552,FAIRFIELD MEMORIAL HOSPITAL,IL,2024-04-01,2024 Q2,30,91,605,30,67.22
145552,FAIRFIELD MEMORIAL HOSPITAL,IL,2024-05-01,2024 Q2,31,91,607,30,65.27
145552,FAIRFIELD MEMORIAL HOSPITAL,IL,2024-06-01,2024 Q2,30,91,585,30,65.00
145555,EVERCARE AT EDWARDSVILLE,IL,2024-04-01,2024 Q2,30,91,2512,120,69.78
145555,EVERCARE AT EDWARDSVILLE,IL,2024-05-01,2024 Q2,31,91,2596,120,69.78
145555,EVERCARE AT EDWARDSVILLE,IL,2024-06-01,2024 Q2,30,91,2602,120,72.28
145556,WINNING WHEELS,IL,2024-04-01,2024 Q2,30,91,2334,88,88.41
145556,WINNING WHEELS,IL,2024-05-01,2024 Q2,31,91,2437,88,89.33
145556,WINNING WHEELS,IL,2024-06-01,2024 Q2,30,91,2359,88,89.36
145557,ALDEN ESTATES OF BARRINGTON,IL,2024-04-01,2024 Q2,30,91,3421,150,76.02
145557,ALDEN ESTATES OF BARRINGTON,IL,2024-05-01,2024 Q2,31,91,3464,150,74.49
145557,ALDEN ESTATES OF BARRINGTON,IL,2024-06-01,2024 Q2,30,91,3393,150,75.40
145563,ASCENSION SAINT ANNE PLACE,IL,2024-04-01,2024 Q2,30,91,3555,179,66.20
145563,ASCENSION SAINT ANNE PLACE,IL,2024-05-01,2024 Q2,31,91,3476,179,62.64
145563,ASCENSION SAINT ANNE PLACE,IL,2024-06-01,2024 Q2,30,91,3561,179,66.31
145571,CEDAR RIDGE HEALTH & REHAB CTR,IL,2024-04-01,2024 Q2,30,91,3220,116,92.53
145571,CEDAR RIDGE HEALTH & REHAB CTR,IL,2024-05-01,2024 Q2,31,91,3224,116,89.66
145571,CEDAR RIDGE HEALTH & REHAB CTR,IL,2024-06-01,2024 Q2,30,91,3091,116,88.82
145572,GRAHAM HOSPITAL,IL,2024-04-01,2024 Q2,30,91,655,47,46.45
145572,GRAHAM HOSPITAL,IL,2024-05-01,2024 Q2,31,91,650,47,44.61
145572,GRAHAM HOSPITAL,IL,2024-06-01,2024 Q2,30,91,638,47,45.25
