PROVIDER_ID,PROVIDER_NAME,STATE,OVERALL_RATING,SHORT_STAY_RATING,LONG_STAY_RATING
235456,COURTNEY MANOR,MI,4,5,3
365093,GOOD SHEPHERD THE,OH,4,4,5
285183,COLONIAL MANOR OF RANDOLPH,NE,4,3,4
155267,LAKE POINTE VILLAGE,IN,4,3,3
155473,ENVIVE OF BERNE,IN,4,,3
16E637,HEGG MEMORIAL HEALTH CENTER,IA,4,,3
015155,"RIDGEVIEW HEALTH SERVICES, INC",AL,4,2,3
315429,CLOVER REST HOME,NJ,4,1,2
235548,"INN AT FREEDOM VILLAGE, THE",MI,4,3,
345576,PARKVIEW HEALTH & REHAB CENTER,NC,4,3,3
155795,AVALON SPRINGS HEALTH CAMPUS,IN,4,4,5
165210,GOOD SAMARITAN SOCIETY - SAINT ANSGAR,IA,4,,4
265489,ST GENEVIEVE NURSING,MO,4,4,4
375235,BROOKSIDE NURSING CENTER,OK,4,,3
455761,MISSION NURSING & REHABILITATION CENTER,TX,4,4,5
155238,YORKTOWN MANOR,IN,4,4,2
365533,JOSHUA TREE CARE CENTER,OH,4,,4
135123,LIFE CARE CENTER OF TREASURE VALLEY,ID,4,5,5
055280,CENTRAL GARDENS POST ACUTE,CA,4,5,5
345180,WESLEY PINES RETIREMENT COMM,NC,4,5,3
676111,THE BUCKINGHAM,TX,4,3,4
395305,CHANDLER HALL HEALTH SERVICES,PA,4,5,3
105868,METRO WEST NURSING AND REHAB CENTER,FL,4,4,5
375426,MERIDIAN NURSING HOME,OK,4,,2
175507,BETHANY HOME ASSOCIATION,KS,4,,2
365945,CRYSTAL CARE CENTER OF MANSFIE,OH,4,5,4
315129,DELLRIDGE HEALTH & REHABILITATION CENTER,NJ,4,5,4
245551,CLARKFIELD CARE CENTER,MN,4,5,3
535039,WESTVIEW HEALTH CARE CENTER,WY,4,4,1
675145,BUENA VIDA NURSING AND REHAB ODESSA,TX,4,4,5
105589,COQUINA CENTER,FL,4,4,5
185151,RIVERVIEW HEALTH CARE CENTER,KY,4,2,4
245127,MILLE LACS HEALTH SYSTEM,MN,4,,1
375498,BRADFORD VILLAGE HEALTHCARE CENTER,OK,4,3,5
265209,NEW MADRID LIVING CENTER,MO,4,,3
676460,"IGNITE MEDICAL RESORT WEBSTER, LLC",TX,4,5,
455544,PARADIGM AT STEVENS,TX,4,,5
255281,LANDMARK OF DESOTO,MS,4,2,2
265452,MT VERNON NURSING,MO,4,1,3
065403,"CENTER AT LINCOLN, LLC, THE",CO,4,5,
075440,"SPRINGS AT WATERMARK 3030 PARK, THE",CT,4,1,4
425403,PRESBYTERIAN HOME OF SC - FOOTHILLS,SC,4,4,
676173,KENEDY HEALTH & REHABILITATION,TX,4,,2
235608,STRATFORD PINES NURSING AND REHABILITATION CENTER,MI,4,3,3
38A031,FERNWOOD SUPPORTIVE LIVING AT MADRONA GROVE,OR,4,,4
335829,ADIRA AT RIVERSIDE REHABILITATION AND NURSING,NY,4,4,5
165353,VALLEY VUE CARE CENTER,IA,4,4,2
265245,COLONIAL SPRINGS HEALTHCARE CENTER,MO,4,4,2
075244,AVON HEALTH CENTER,CT,4,5,4
265574,MONROE CITY MANOR CARE CENTER,MO,4,3,2
365014,BRETHREN RETIREMENT COMMUNITY,OH,4,4,2
395901,TITUSVILLE HEALTHCARE AND REHABILITATION CENTER,PA,4,2,4
235584,ARGENTINE CARE CENTER,MI,4,1,3
075356,NOTRE DAME HEALTH AND REHABILITATION CENTER,CT,4,4,3
225040,JULIAN J LEVITT FAMILY NURSING HOME,MA,4,4,5
455550,HOLIDAY NURSING & REHABILITATION,TX,4,1,2
25A389,WEBSTER HEALTH SERVICES NURSING FACILTY,MS,4,,2
345155,ALPINE HEALTH AND REHABILITATION OF ASHEBORO,NC,4,2,2
366439,OTTERBEIN UNION TOWNSHIP,OH,4,5,4
175445,PIONEER RIDGE RETIREMENT COMMUNITY,KS,4,5,4
375405,HARRAH NURSING CENTER,OK,4,5,2
285098,GOOD SAMARITAN SOCIETY - MILLARD,NE,4,1,3
455574,WEATHERFORD HEALTH CARE CENTER,TX,4,4,5
285307,TABITHA AT PRAIRIE COMMONS,NE,4,3,
155632,LODGE OF THE WABASH,IN,4,1,3
255314,WASHINGTON CARE CENTER,MS,4,4,2
495400,THE CULPEPER,VA,4,1,2
355067,VALLEY SENIOR LIVING ON COLUMBIA,ND,4,5,2
505096,LINDEN POST ACUTE,WA,4,1,3
495332,RIVERSIDE LIFELONG HEALTH & REHAB SMITHFIELD,VA,4,3,2
115473,TRADITIONS HEALTH AND REHABILITATION,GA,4,,3
225556,MONT MARIE REHABILITATION & HEALTHCARE CENTER,MA,4,4,4
555295,REGENTS POINT - WINDCREST,CA,4,5,4
035136,LIFE CARE CENTER OF SIERRA VISTA,AZ,4,4,5
335381,SCHULMAN AND SCHACHNE INST FOR NURSING & REHAB,NY,4,5,5
675042,SEYMOUR REHABILITATION AND HEALTHCARE,TX,4,,5
245476,GOOD SAMARITAN SOCIETY - PINE RIVER,MN,4,5,2
375199,HERITAGE VILLAGE NURSING HOME,OK,4,5,2
015180,GADSDEN HEALTH AND REHAB CENTER,AL,4,2,3
375465,COLONIAL MANOR NURSING HOME,OK,4,,5
175126,VALLEY VIEW SENIOR LIFE,KS,4,4,1
155286,AVALON VILLAGE,IN,4,4,4
065294,"LAMAR ESTATES, LLC",CO,4,,4
335130,THE GRAND REHABILITATION AND NURSING AT QUEENS,NY,4,3,5
015167,MARION REGIONAL NURSING HOME,AL,4,,3
365295,LOGAN ELM HEALTH CARE CENTER,OH,4,2,5
45F497,HANSFORD MANOR,TX,4,,1
16E718,HUMBOLDT COUNTY MEMORIAL HOSPI,IA,4,,4
285066,AMBASSADOR HEALTH OF LINCOLN,NE,4,4,4
675597,CRESTWOOD HEALTH AND REHABILITATION CENTER,TX,4,2,4
185309,SPRING VIEW NURSING & REHABILITATION,KY,4,4,1
525612,PARK MANOR LTD,WI,4,5,2
235109,OPTALIS HEALTH AND REHABILITATION OF GROSSE POINTE,MI,4,5,3
335339,MOUNTAINSIDE RESIDENTIAL CARE CENTER,NY,4,,4
385152,COTTAGE GROVE POST ACUTE,OR,4,3,4
225275,BEAUMONT REHAB & SKILLED NURSING CTR - WESTBORO,MA,4,5,3
265322,NIXA NURSING & REHAB,MO,4,1,2
366325,OHIO VETERANS HOME,OH,4,,5
365748,WHITE OAK MANOR,OH,4,,5
055039,GOOD SAMARITAN REHAB AND CARE CENTER,CA,4,3,5
375279,HOBART NURSING & REHABILITATION,OK,4,,3
676454,"IGNITE MEDICAL RESORT KATY, LLC",TX,4,4,3
395200,WALNUT CREEK HEALTHCARE AND REHABILITATION CENTER,PA,4,1,2
075268,TRINITY HILL CARE CENTER,CT,4,,5
385183,MARQUIS CENTENNIAL POST ACUTE REHAB,OR,4,4,4
335713,SYRACUSE HOME ASSOCIATION,NY,4,4,5
375284,ARBOR VILLAGE,OK,4,1,2
285036,EASTMONT,NE,4,2,5
395366,PINE RUN HEALTH CENTER,PA,4,4,2
105547,FLAGLER HEALTH AND REHABILITATION CENTER,FL,4,5,5
445117,"NHC HEALTHCARE, SCOTT",TN,4,4,1
395916,KIRKLAND VILLAGE,PA,4,2,2
415089,ALPINE NURSING HOME INC,RI,4,,2
165238,DENISON CARE CENTER,IA,4,4,2
435068,AVANTARA WATERTOWN,SD,4,3,5
395104,SAINT MARY'S VILLA NURSING HOM,PA,4,2,5
155589,MILLER'S MERRY MANOR,IN,4,4,5
525540,VILLA MARIA HEALTH AND REHAB CTR,WI,4,4,3
555740,VISTA REAL POST ACUTE,CA,4,3,5
175275,MEDICALODGES KINSLEY,KS,4,,3
185315,CLINTON COUNTY CARE AND REHABILITATION CENTER,KY,4,1,4
055056,"PINE GROVE HEALTHCARE & WELLNESS CENTRE, LP",CA,4,4,5
675501,LEGACY WEST REHABILITATION AND HEALTHCARE,TX,4,3,1
675783,THE VILLA AT MOUNTAIN VIEW,TX,4,,5
495368,THE NEWPORT NURSING AND REHABILITATION CENTER,VA,4,5,5
365358,OHIO LIVING MOUNT PLEASANT,OH,4,3,5
155696,BRIDGEPOINTE HEALTH CAMPUS,IN,4,4,5
375473,EPWORTH VILLA HEALTH SERVICES,OK,4,4,4
495166,STRATFORD HEALTHCARE CENTER,VA,4,3,3
115460,SOUTHLAND HEALTH AND REHABILITATION,GA,4,3,3
195547,EUNICE MANOR,LA,4,1,1
395031,HAVEN PLACE,PA,4,5,4
165314,LAMONI SPECIALTY CARE,IA,4,,3
106062,BENTLEY CARE CENTER,FL,4,4,1
525411,WILLOWDALE HEALTH SERVICES,WI,4,4,5
435112,OAKVIEW TERRACE,SD,4,,2
075436,TOUCHPOINTS AT CHESTNUT,CT,4,3,3
275126,RIVERSIDE HEALTH & REHABILITATION,MT,4,5,5
365924,AMHERST MANOR NURSING HOME,OH,4,3,5
185399,HEARTLAND VILLA NURSING AND REHABILITATION CENTER,KY,4,5,5
055866,PLUM TREE CARE CENTER,CA,4,4,5
146179,HEALTHBRIDGE OF ARLINGTON HTS,IL,4,5,3
555189,MERCY RETIREMENT & CARE CENTER,CA,4,2,4
105986,SOLARIS HEALTHCARE ZEPHYRHILLS,FL,4,5,5
395003,QUALITY LIFE SERVICES - NEW CASTLE,PA,4,3,5
355058,BAPTIST HEALTH & REHAB,ND,4,5,4
245348,THE ESTATES AT RUSH CITY LLC,MN,4,3,3
115361,MGHP-BRENTWOOD LLC,GA,4,,1
315419,N J EASTERN STAR HOME,NJ,4,5,5
365422,BROOKHAVEN NURSING & REHABILITATION CENTER,OH,4,4,5
135079,ARBOR VALLEY OF CASCADIA,ID,4,4,5
675008,CHEROKEE ROSE NURSING AND REHABILITATION,TX,4,,4
185291,REDBANKS COLONIAL TERRACE,KY,4,4,3
495326,MONROE HEALTH & REHAB CENTER,VA,4,4,5
365377,CELINA MANOR,OH,4,5,3
505382,REGENCY WENATCHEE REHABILIATION & NURSING CENTER,WA,4,5,4
155746,PARKVIEW HAVEN,IN,4,2,4
465153,STONEHENGE OF CEDAR CITY,UT,4,4,5
335081,ST ANNS COMMUNITY,NY,4,5,4
375531,UNIVERSITY VILLAGE RETIREMENT COMMUNITY,OK,4,2,3
115466,AUTUMN LANE HEALTH AND REHABILITATION,GA,4,,5
285197,GOOD SAMARITAN SOCIETY - ALBION,NE,4,1,3
335161,DALEVIEW CARE CENTER,NY,4,5,5
155789,RIDGEWOOD HEALTH CAMPUS,IN,4,3,4
43A136,MICHAEL J FITZMAURICE SOUTH DAKOTA VETERANS HOME,SD,4,,4
115277,FLORENCE HAND HOME,GA,4,4,2
235175,MEDILODGE OF FRANKENMUTH,MI,4,5,4
265845,UNIVERSITY HEALTH LAKEWOOD CARE CENTER,MO,4,,3
05A147,MERCED BEHAVIORAL CENTER,CA,4,,5
555164,ARBOR REHABILITATION & NURSING CENTER,CA,4,3,5
165576,OSSIAN SENIOR HOSPICE,IA,4,,3
175511,MONTGOMERY PLACE NURSING CENTER,KS,4,,2
365020,LUTHERAN HOME,OH,4,5,4
115722,ANSLEY PARK HEALTH AND REHABILITATION,GA,4,3,3
225650,CARE ONE AT NEW BEDFORD,MA,4,4,5
215013,ST. MARY'S NURSING CENTER INC,MD,4,5,3
335154,WATERVIEW NURSING CARE CENTER,NY,4,4,5
455906,STEPHENVILLE REHABILITATION AND WELLNESS CENTER,TX,4,3,4
055435,THE VILLAS AT SARATOGA SKILLED NSG & ASSISTED LVG,CA,4,5,5
105512,CLERMONT HEALTH AND REHABILITATION CENTER,FL,4,4,5
145878,ST PATRICK'S RESIDENCE,IL,4,2,5
155812,WELLBROOKE OF CRAWFORDSVILLE,IN,4,5,3
105962,LIFE CARE CENTER AT WELLS CROSSING,FL,4,5,5
185392,WOODLAND OAKS,KY,4,2,2
115552,"LODGE, THE",GA,4,4,4
215315,AUTUMN LAKE HEALTHCARE AT OAK MANOR,MD,4,2,3
235481,LAKE ORION NURSING CENTER,MI,4,2,5
345552,THE SHANNON GRAY REHABILITATION & RECOVERY CENTER,NC,4,5,2
375326,MEEKER NURSING CENTER,OK,4,2,3
555758,NEW BETHANY SKILLED NURSING,CA,4,3,2
435074,GOOD SAMARITAN SOCIETY DE SMET,SD,4,,2
056237,ALDEN TERRACE CONVALESCENT HOSPITAL,CA,4,5,5
395103,"ELAN SKILLED NURSING AND REHAB, A JEWISH SENIOR LI",PA,4,3,3
165624,"BRIO OF JOHNSTON, LLC",IA,4,3,2
366455,MENTOR RIDGE HEALTH AND REHABILITATION,OH,4,3,4
676427,SKILLED CARE OF MEXIA,TX,4,1,5
14E264,AVENUES AT LITCHFIELD,IL,4,,5
45E409,JOHN PAUL II NURSING HOME,TX,4,,2
245362,MAPLETON COMMUNITY HOME,MN,4,5,4
475058,MENIG NURSING HOME,VT,4,,5
52A407,TREMPEALEAU CTY HCC IMD,WI,4,,5
146048,TAYLORVILLE SKLD NUR & REHAB,IL,4,4,5
165553,THE VISTAS AT BETTENDORF,IA,4,3,3
355059,MISSOURI SLOPE,ND,4,,5
366050,OTTERBEIN-CRIDERSVILLE,OH,4,4,5
375241,ROLLING HILLS CARE CENTER,OK,4,3,5
365570,PARK VIEW CARE CENTER,OH,4,3,5
425024,WHITE OAK MANOR - SPARTANBURG,SC,4,,2
675489,DEVINE HEALTH & REHABILITATION,TX,4,,5
335286,CARILLON NURSING AND REHABILITATION CENTER,NY,4,5,4
525535,AUGUSTA HEALTH AND REHABILITATION,WI,4,5,3
155312,INDIAN CREEK HEALTHCARE CENTER,IN,4,5,5
375512,MITCHELL CARE & REHAB CENTER,OK,4,2,2
335730,ST ANNS COMMUNITY,NY,4,,4
366187,MINERVA REHABILITATION AND NURSING CENTER,OH,4,,5
265496,PUXICO NURSING AND REHABILITATION CENTER,MO,4,,3
285284,AVERA CREIGHTON CARE CENTRE,NE,4,,4
255210,PINE CREST GUEST HOME INC,MS,4,,3
075359,FRESH RIVER HEALTHCARE,CT,4,5,3
505260,HUDSON BAY HEALTH AND REHABILITATION,WA,4,5,3
425086,"LORIS REHAB AND NURSING CENTER, LLC",SC,4,3,4
676367,BELTERRA HEALTH & REHAB,TX,4,5,4
455726,RIVERSIDE OAKS,TX,4,2,5
425397,NHC HEALTHCARE - BLUFFTON,SC,4,3,3
145840,TABOR HILLS HEALTH CARE FAC,IL,4,1,5
265627,GARDEN VIEW CARE CENTER OF CHESTERFIELD,MO,4,3,3
146047,WESLEY VILLAGE,IL,4,3,4
106045,BRYNWOOD HEALTH AND REHABILITATION CENTER,FL,4,2,3
265164,WEST VUE NURSING AND REHABILITATION CENTER,MO,4,5,2
115617,PRUITTHEALTH - FITZGERALD,GA,4,2,5
525451,RENNES HEALTH AND REHAB CENTER-WEST,WI,4,2,4
045376,"SHERWOOD NURSING & REHABILITATION CENTER, INC",AR,4,3,5
365550,OAK HILLS NURSING CENTER,OH,4,,5
365889,LODGE CARE CENTER INC THE,OH,4,5,5
335837,MARIA REGINA REHABILITATION AND NURSING,NY,4,5,4
265668,CARRIE ELLIGSON GIETNER HOME,MO,4,,5
056080,THE BELLEFONTAINE HEALTHCARE CENTER,CA,4,4,5
335274,SAN SIMEON BY THE SOUND CENTER FOR NURSING & REHAB,NY,4,5,5
065265,BERTHOUD CARE AND REHABILITATION,CO,4,5,4
285231,SOUTH HAVEN LIVING CENTER,NE,4,,4
315457,LUTHERAN SOCIAL MINISTRIES CRANES MILL,NJ,4,5,4
675935,LIFE CARE CENTER OF HALTOM,TX,4,5,2
035241,SOUTH MOUNTAIN POST ACUTE,AZ,4,4,5
335281,ABSOLUT CTR FOR NURSING & REHAB AURORA PARK L L C,NY,4,3,5
105420,LOURDES-NOREEN MCKEEN RESIDENCE FOR GERIATRIC CARE,FL,4,3,4
085034,BREAKWATER VILLAGE,DE,4,5,3
155355,WEST BEND NURSING AND REHABILITATION,IN,4,4,5
325108,CASA DEL SOL CENTER,NM,4,2,4
525380,SUN PRAIRIE SENIOR LIVING,WI,4,5,3
265361,RIVERDELL CARE CENTER,MO,4,4,1
135144,CASCADIA OF NAMPA,ID,4,5,5
676385,CROSSROADS NURSING & REHABILITATION,TX,4,5,5
106052,HAVEN OF OUR LADY OF PEACE,FL,4,3,2
505299,PUGET SOUND CARE,WA,4,3,5
155703,BROOKSIDE VILLAGE INC,IN,4,5,5
145760,ROBINSON REHAB AND NURSING,IL,4,1,4
315468,CAREONE AT PARSIPPANY,NJ,4,5,3
445381,AHC UNION CITY,TN,4,5,2
525554,BETHEL HOME,WI,4,1,2
245024,INTERFAITH CARE CENTER,MN,4,4,3
195490,FOREST MANOR NURSING & REHABILITATION CENTER,LA,4,2,4
135138,TETON HEALTHCARE OF CASCADIA,ID,4,4,1
145720,ST CLARA'S REHAB & SENIOR CARE,IL,4,3,2
146031,GREEK AMERICAN REHAB CARE CTR,IL,4,4,3
165607,THE COTTAGES,IA,4,4,2
075415,COUNTRYSIDE MANOR OF BRISTOL,CT,4,2,2
455522,TLC WEST NURSING AND REHABILITATION,TX,4,3,5
235295,LAKEVIEW EXTENDED CARE AND REHAB,MI,4,4,2
335363,OZANAM HALL OF QUEENS NURSING HOME INC,NY,4,5,5
505303,REGENCY OMAK,WA,4,4,4
396059,CONCORDIA AT THE CEDARS,PA,4,5,3
125010,LEAHI HOSPITAL,HI,4,,5
675815,KINGSVILLE NURSING AND REHABILITATION CENTER,TX,4,4,3
335061,UNIVERSITY CENTER FOR REHABILITATION AND NURSING,NY,4,,5
366072,THE MEADOWS AT OSBORN PARK,OH,4,3,5
465107,SANDSTONE NEPHI,UT,4,1,5
445109,"NHC HEALTHCARE, COLUMBIA",TN,4,5,4
255158,BEDFORD CARE CENTER OF HATTIESBURG,MS,4,3,2
065165,RIVERBEND HEALTH AND REHABILITATION CENTER,CO,4,5,4
676307,OAK VILLAGE HEALTHCARE,TX,4,2,2
366194,BENNINGTON GLEN NURSING & REHA,OH,4,4,3
315416,GREEN HILL,NJ,4,4,5
676432,CEDAR POINTE HEALTH AND WELLNESS CENTER,TX,4,2,5
235587,FOUNTAIN BLEU HEALTH AND REHABILITATION CENTER,MI,4,3,4
345289,CURRITUCK HEALTH & REHAB CENTER,NC,4,2,2
015120,"NHC HEALTHCARE, ANNISTON",AL,4,3,1
265791,BROOKING PARK,MO,4,4,
345343,GOLDSBORO REHABILITATION AND HEALTHCARE CENTER,NC,4,2,5
365504,WESLEY GLEN HEALTH SERVICES CORP,OH,4,4,4
115608,PRUITTHEALTH - OCILLA,GA,4,3,3
056401,MISSION HILLS POST ACUTE CARE,CA,4,5,5
686123,KENDALL LAKES HEALTHCARE AND REHAB CENTER,FL,4,3,5
105554,WATERFORD NURSING AND REHABILITATION CENTER,FL,4,3,5
335705,ELLIS RESIDENTIAL & REHABILITATION CENTER,NY,4,3,5
155482,KENDALLVILLE MANOR,IN,4,3,3
535027,CODY REGIONAL HEALTH LONG TERM CARE CENTER,WY,4,1,2
065234,EVERGREEN NURSING HOME,CO,4,5,2
215235,WILLOW BROOKE CT SKILLED CARE CTR AT HERON POINT,MD,4,,5
155330,SALEM CROSSING,IN,4,3,5
395627,FAIRLANE GARDENS NURSING AND REHAB AT READING,PA,4,2,3
155565,HICKORY CREEK AT SUNSET,IN,4,4,5
445207,"WEXFORD HOUSE, THE",TN,4,5,5
155806,WELLBROOKE OF WABASH,IN,4,5,5
235365,SKLD LIVONIA,MI,4,4,5
115550,LILLIAN CARTER HEALTH & REHABILITATION,GA,4,2,3
015049,EASTERN SHORE REHABILITATION AND HEALTH CENTER,AL,4,3,5
265829,INDEPENDENCE CARE CENTER OF PERRY COUNTY,MO,4,4,3
105808,THE PAVILION AT CRESCENT LAKE,FL,4,1,5
145457,QUINCY HEALTHCARE & SR LIVING,IL,4,3,2
056350,LAKE MERRITT HEALTHCARE CENTER LLC,CA,4,3,4
056345,SAN LEANDRO HEALTHCARE CENTER,CA,4,3,4
365541,HERITAGE THE,OH,4,4,5
265731,MAGNOLIA SQUARE NURSING AND REHAB,MO,4,3,2
145612,"PEARL OF CRYSTAL LAKE, THE",IL,4,3,2
015460,CHARLTON PLACE REHAB AND HEALTHCARE CENTER,AL,4,1,3
145761,LAKEWOOD NRSG & REHAB CENTER,IL,4,4,4
065423,"CENTER AT ROCK CREEK, LLC",CO,4,5,
185042,THE GRANDVIEW NURSING AND REHABILITATION FACILITY,KY,4,3,2
375436,WILLOW CREEK HEALTH CARE,OK,4,,3
065245,COLUMBINE WEST HEALTH & REHAB FACILITY,CO,4,5,5
265874,"WINCHESTER NURSING CENTER, INC",MO,4,5,1
366461,WOODED GLEN,OH,4,4,4
155742,ST ANDREWS HEALTH CAMPUS,IN,4,5,5
175568,SOUTHWIND AT SPEARVILLE,KS,4,,
395313,SCENERY HILL HEALTHCARE AND REHABILITATION CENTER,PA,4,,4
445374,MT PLEASANT HEALTHCARE AND REHABILITATION,TN,4,,2
055650,HIGHLAND CARE CENTER OF REDLANDS,CA,4,5,5
505347,THE OAKS AT LAKEWOOD,WA,4,4,4
135007,BINGHAM MEMORIAL SKILLED NURSING & REHABILITATION,ID,4,4,4
145779,ELEVATE CARE PALOS HEIGHTS,IL,4,2,5
195342,PELICAN POINTE HEALTHCARE AND REHABILITATION,LA,4,4,5
255181,GLEN OAKS NURSING CENTER,MS,4,,3
315353,CRANBURY CENTER,NJ,4,5,5
676009,TREEMONT HEALTH CARE CENTER,TX,4,3,2
055249,MERCED NURSING & REHABILITATION CTR,CA,4,4,5
515088,RALEIGH CENTER,WV,4,1,5
27A052,MONTANA MENTAL HEALTH NURSING HOME,MT,4,,5
365232,VANCREST OF ST MARY'S,OH,4,2,5
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,NY,4,2,4
265744,PLEASANT VIEW NURSING HOME,MO,4,,5
555813,DEVONSHIRE OAKS NURSING CENTER,CA,4,2,5
675894,PARK MANOR OF CONROE,TX,4,1,5
105708,OAKPARK HEALTH AND REHABILITATION CENTER,FL,4,3,5
355064,BENEDICTINE LIVING CENTER OF GARRISON,ND,4,,5
555162,MOUNTAIN VIEW POST ACUTE,CA,4,2,5
455672,GOLDEN PALMS REHABILITATION AND RETIREMENT,TX,4,4,4
146034,PEARL AT THE TILLERS,IL,4,5,5
345206,MADISON HEALTH AND REHABILITATION,NC,4,5,5
17E451,DAWSON PLACE,KS,4,,5
105524,PORT CHARLOTTE REHABILITATION CENTER,FL,4,2,3
155661,OWEN VALLEY REHABILITATION AND HEALTHCARE CENTER,IN,4,5,5
155073,PILGRIM MANOR,IN,4,5,3
555712,HILLVIEW CONVALESCENT HOSPITAL,CA,4,3,5
145367,GILLESPIE HEALTH & REHAB CTR,IL,4,2,3
165224,MOUNT AYR HEALTH CARE CENTER,IA,4,,3
035059,HAVEN OF SCOTTSDALE,AZ,4,5,5
375373,"PERRY GREEN VALLEY NURSING CENTER, LLC",OK,4,1,1
265548,DAYBREAK NURSING CENTER,MO,4,4,1
145917,FAIR OAKS HEALTH CARE CENTER,IL,4,5,2
525516,BADGER PRAIRIE HCC,WI,4,,2
335345,M M EWING CONTINUING CARE CENTER,NY,4,3,5
165300,LAPORTE CITY SPECIALTY CARE,IA,4,5,4
395108,"CROSS KEYS VILLAGE-BRETHREN HOME COMMUNITY, THE",PA,4,2,4
195301,GREENBRIAR COMMUNITY CARE CENTER,LA,4,2,3
056014,BROOKFIELD HEALTHCARE CENTER,CA,4,3,5
396120,PHOEBE WYNCOTE,PA,4,5,2
385224,WINDSOR HEALTH & REHABILITATION CENTER,OR,4,2,4
125003,KULA HOSPITAL,HI,4,,5
105444,WILLOWBROOKE COURT AT AZALEA TRACE,FL,4,2,2
395591,LUTHER CREST NURSING FACILITY,PA,4,4,2
28E302,POLE CREEK ESTATES,NE,4,,3
015383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,AL,4,3,2
195541,CHERRY RIDGE,LA,4,2,2
105008,BISCAYNE HEALTH AND REHABILITATION CENTER,FL,4,3,5
315310,OPTIMA CARE HARBORVIEW,NJ,4,4,5
395509,DRESHER HILL HEALTH & REHABILITATION CENTER,PA,4,3,5
675572,GLEN ROSE NURSING AND REHAB CENTER,TX,4,4,5
056288,HANFORD POST ACUTE,CA,4,4,5
505217,AVAMERE REHABILITATION AT RIDGEMONT,WA,4,5,3
215271,FUTURE CARE SANDTOWN-WINCHESTER,MD,4,4,4
065325,MOUNT ST FRANCIS NURSING CENTER,CO,4,,5
155252,BRICKYARD HEALTHCARE - WOODLANDS CARE CENTER,IN,4,4,5
676083,BROWNSVILLE NURSING AND REHABILITATION CENTER,TX,4,5,5
205003,CEDARS NURSING CARE CENTER,ME,4,4,4
345404,THREE RIVERS HEALTH AND REHAB,NC,4,5,2
395404,"LECOM AT PRESQUE ISLE, INC",PA,4,3,2
115363,HARBORVIEW ROME,GA,4,3,2
555364,SHIELDS NURSING CENTER,CA,4,3,4
395605,ST BARNABAS NURSING HOME,PA,4,4,4
555899,STRATFORD VILLA POST-ACUTE,CA,4,5,4
265193,WESTWOOD HILLS HEALTH & REHABILITATION CENTER,MO,4,4,4
395243,LAUREL RIDGE CENTER,PA,4,3,2
235668,WELLBRIDGE OF BRIGHTON,MI,4,4,2
015392,CYPRESS COVE CARE CENTER,AL,4,3,5
055296,CEDARWOOD POST ACUTE,CA,4,4,5
465173,STONEHENGE OF RICHFIELD,UT,4,5,4
315437,LAUREL BAY HEALTH & REHABILITATION CENTER,NJ,4,3,3
366155,NEW ALBANY CARE CENTER,OH,4,4,5
676144,SENIOR CARE HEALTH & REHABILITATION CENTER - WICHI,TX,4,4,5
055563,SANTA MARIA POST ACUTE,CA,4,4,5
515012,ST. BARBARA'S MEMORIAL NURSING HOME,WV,4,,3
245424,PRESBYTERIAN HOMES OF ARDEN HILLS,MN,4,5,3
366052,GABLES CARE CENTER INC,OH,4,4,5
095030,SIBLEY MEM HOSP RENAISSANCE,DC,4,4,
045436,"PRESBYTERIAN VILLAGE, INC",AR,4,1,3
245489,EMMANUEL NURSING HOME,MN,4,5,5
235388,BAY SHORES SENIOR CARE AND REHAB CENTER,MI,4,5,5
445294,LIFE CARE CENTER OF COLLEGEDALE,TN,4,5,3
055213,RIALTO POST ACUTE CENTER,CA,4,4,5
165444,WEST BEND HEALTH AND REHABILITATION,IA,4,5,3
505387,PROVIDENCE MOTHER JOSEPH CARE,WA,4,5,3
105975,COMMUNITY HEALTH AND REHABILITATION CENTER,FL,4,3,3
145267,PANA HEALTH AND REHAB CENTER,IL,4,1,4
175232,PLEASANT VALLEY MANOR,KS,4,5,2
015127,BROOKSHIRE HEALTHCARE CENTER,AL,4,4,4
165253,PANORA SPECIALTY CARE,IA,4,,4
105477,BAY POINTE NURSING PAVILION,FL,4,2,5
225569,LIFE CARE CENTER OF NASHOBA VALLEY,MA,4,4,2
115673,"PRUITTHEALTH - LAUREL PARK, LLC",GA,4,3,4
105298,FT LAUDERDALE HEALTH & REHABILITATION CENTER,FL,4,5,5
335614,BAYBERRY NURSING HOME,NY,4,1,5
235373,HEARTWOOD LODGE TRINITY HEALTH,MI,4,3,4
075331,AUTUMN LAKE HEALTHCARE AT THE WILLOWS,CT,4,5,2
165561,HERITAGE HOUSE,IA,4,5,3
375122,GRACE SKILLED AND NURSING THERAPY NORMAN,OK,4,2,5
28E191,MEMORIAL COMMUNITY CARE,NE,4,,5
055632,GROSSMONT POST ACUTE CARE,CA,4,3,5
265876,ARROWHEAD SENIOR LIVING COMMUNITY,MO,4,2,1
555209,ADVENTIST HEALTH SONORA - D/P SNF,CA,4,,2
686127,ADVENTHEALTH DELAND,FL,4,4,
015429,KENSINGTON HEALTH AND REHABILITATION,AL,4,2,3
366432,SANCTUARY POINTE NURSING & REHABILITATION CENTER,OH,4,4,5
245410,CURA OF WILLMAR,MN,4,5,3
